"datetime","open","high","low","close","Hp","Lp"
1631119860,46378.32,46408,46361.06,46375.98,46511.1758,45486.0352
1631119920,46375.99,46516.99,46367.93,46499.22,46511.1758,45486.0352
1631119980,46499.21,46538.04,46468.39,46476.94,46511.1758,45486.0352
1631120040,46476.94,46547,46472.56,46530.71,46511.1758,45486.0352
1631120100,46530.7,46548,46450,46454.77,46511.1758,45486.0352
1631120160,46454.77,46479.31,46412.21,46414.26,46511.1758,45486.0352
1631120220,46414.26,46459.81,46413.07,46448.01,46511.1758,45486.0352
1631120280,46448,46448,46404,46404.17,46511.1758,45486.0352
1631120340,46404.16,46449.98,46400,46433.88,46511.1758,45486.0352
1631120400,46433.88,46444.88,46383.29,46389.03,46798.1992,46054.6523
1631120460,46389.03,46410.82,46373.93,46399.8,46798.1992,46054.6523
1631120520,46399.81,46399.81,46355,46355.01,46798.1992,46054.6523
1631120580,46355,46404.88,46343.04,46368.83,46798.1992,46054.6523
1631120640,46369.2,46403.94,46362.65,46391.23,46798.1992,46054.6523
1631120700,46391.23,46394.39,46343.04,46363.65,46798.1992,46054.6523
1631120760,46363.64,46376.84,46333.17,46339.45,46798.1992,46054.6523
1631120820,46339.45,46376.5,46335.94,46351.99,46798.1992,46054.6523
1631120880,46347.86,46375.43,46333.17,46344.03,46798.1992,46054.6523
1631120940,46344.03,46376.09,46330.38,46357.28,46798.1992,46054.6523
1631121000,46357.29,46362.15,46338.26,46358.39,46798.1992,46054.6523
1631121060,46358.4,46438.34,46358.39,46426,46798.1992,46054.6523
1631121120,46426.01,46439.76,46358.32,46365.23,46798.1992,46054.6523
1631121180,46365.24,46396.33,46358.91,46358.92,46798.1992,46054.6523
1631121240,46358.91,46374,46331.52,46347.11,46798.1992,46054.6523
1631121300,46347.11,46364.8,46334.25,46345.87,46798.1992,46054.6523
1631121360,46346.61,46381.24,46330,46364.91,46798.1992,46054.6523
1631121420,46367.58,46381.23,46350,46370.1,46798.1992,46054.6523
1631121480,46370.1,46387.58,46361.24,46384.99,46798.1992,46054.6523
1631121540,46384.99,46414.38,46382.77,46408.47,46798.1992,46054.6523
1631121600,46406.99,46414.68,46380,46393.64,46798.1992,46054.6523
1631121660,46393.63,46397.32,46318.6,46318.6,46798.1992,46054.6523
1631121720,46318.6,46340.3,46264.29,46298,46798.1992,46054.6523
1631121780,46298,46305.42,46263.62,46263.63,46798.1992,46054.6523
1631121840,46263.63,46273,46190.63,46218.96,46798.1992,46054.6523
1631121900,46217.33,46234.86,46152.6,46230,46798.1992,46054.6523
1631121960,46230,46293.36,46226.93,46250,46798.1992,46054.6523
1631122020,46250,46250.01,46204.25,46233.69,46798.1992,46054.6523
1631122080,46233.7,46251.48,46153,46198.1,46798.1992,46054.6523
1631122140,46198.09,46210.94,46159,46174.29,46798.1992,46054.6523
1631122200,46174.3,46222.45,46162.94,46176.02,46798.1992,46054.6523
1631122260,46176.02,46182.61,46059.88,46090.77,46798.1992,46054.6523
1631122320,46091.38,46097.96,46020,46065.31,46798.1992,46054.6523
1631122380,46065.31,46108.8,46051.06,46084.46,46798.1992,46054.6523
1631122440,46084.46,46103.01,46001.83,46005.91,46798.1992,46054.6523
1631122500,46005.91,46066.51,46000,46019.21,46798.1992,46054.6523
1631122560,46019.2,46061.8,46014.84,46028.4,46798.1992,46054.6523
1631122620,46028.4,46042.52,46005.2,46036.15,46798.1992,46054.6523
1631122680,46037.55,46075.32,46010.85,46033.4,46798.1992,46054.6523
1631122740,46033.4,46049.1,46010.3,46025.84,46798.1992,46054.6523
1631122800,46024.99,46091.69,46020.92,46043.29,46798.1992,46054.6523
1631122860,46043.61,46073.71,46038,46050.79,46798.1992,46054.6523
1631122920,46050.78,46115.05,46050.78,46114.99,46798.1992,46054.6523
1631122980,46114.99,46123.66,46054.18,46095.12,46798.1992,46054.6523
1631123040,46095.13,46148.63,46072.71,46146.56,46798.1992,46054.6523
1631123100,46146.55,46178.13,46128.98,46170.39,46798.1992,46054.6523
1631123160,46170.38,46232.89,46164.19,46228.96,46798.1992,46054.6523
1631123220,46228.96,46228.96,46177,46201.38,46798.1992,46054.6523
1631123280,46201.38,46212.46,46175,46175.51,46798.1992,46054.6523
1631123340,46175.51,46208.23,46175,46192.57,46798.1992,46054.6523
1631123400,46195.48,46268,46195.47,46255.82,46798.1992,46054.6523
1631123460,46255.82,46270,46243.02,46249.99,46798.1992,46054.6523
1631123520,46250.49,46256.52,46192.64,46215.39,46798.1992,46054.6523
1631123580,46214.11,46289,46207.29,46269.08,46798.1992,46054.6523
1631123640,46269.09,46287.51,46254,46274.46,46798.1992,46054.6523
1631123700,46274.45,46274.45,46143.28,46168.13,46798.1992,46054.6523
1631123760,46168.12,46173.66,46124.85,46173.66,46798.1992,46054.6523
1631123820,46173.65,46259.92,46149.77,46233.66,46798.1992,46054.6523
1631123880,46233.66,46250.01,46215.09,46242.82,46798.1992,46054.6523
1631123940,46242.82,46242.83,46208.49,46218.6,46798.1992,46054.6523
1631124000,46218.63,46236.26,46140,46146.2,46540.7266,45663.0195
1631124060,46146.2,46147.04,46105.08,46146.08,46540.7266,45663.0195
1631124120,46146.08,46191.59,46119.01,46165.09,46540.7266,45663.0195
1631124180,46165.09,46206.29,46165.09,46197.12,46540.7266,45663.0195
1631124240,46197.12,46206.47,46183.05,46183.06,46540.7266,45663.0195
1631124300,46183.06,46240.72,46180.93,46211.37,46540.7266,45663.0195
1631124360,46211.03,46259.29,46209.63,46254.44,46540.7266,45663.0195
1631124420,46254.44,46259.95,46240.22,46246.15,46540.7266,45663.0195
1631124480,46246.15,46253.39,46222.2,46225.76,46540.7266,45663.0195
1631124540,46225.76,46265.02,46193,46255.03,46540.7266,45663.0195
1631124600,46255.02,46324,46255.02,46291.82,46540.7266,45663.0195
1631124660,46291.19,46368.89,46275.27,46335.02,46540.7266,45663.0195
1631124720,46335.02,46373.58,46277,46306.78,46540.7266,45663.0195
1631124780,46306.78,46318.09,46238.07,46246.44,46540.7266,45663.0195
1631124840,46246.44,46293.81,46246.43,46253.63,46540.7266,45663.0195
1631124900,46253.63,46253.63,46212.16,46212.17,46540.7266,45663.0195
1631124960,46212.17,46234.68,46186.01,46186.01,46540.7266,45663.0195
1631125020,46186,46228.84,46161,46182.37,46540.7266,45663.0195
1631125080,46182.37,46249.64,46182.36,46229.94,46540.7266,45663.0195
1631125140,46229.94,46260,46219.91,46243.06,46540.7266,45663.0195
1631125200,46248.89,46271.24,46229.18,46259.76,46540.7266,45663.0195
1631125260,46259.77,46326.14,46240.68,46310.24,46540.7266,45663.0195
1631125320,46310.25,46344,46301.11,46319.59,46540.7266,45663.0195
1631125380,46319.6,46418.7,46319.6,46391.73,46540.7266,45663.0195
1631125440,46389.36,46427.72,46384.97,46392.81,46540.7266,45663.0195
1631125500,46392.82,46395.64,46320,46322.96,46540.7266,45663.0195
1631125560,46322.97,46333.39,46258.37,46258.38,46540.7266,45663.0195
1631125620,46258.38,46316.03,46258.38,46307.91,46540.7266,45663.0195
1631125680,46307.92,46311.81,46269.77,46273.77,46540.7266,45663.0195
1631125740,46273.78,46312,46262.45,46308.8,46540.7266,45663.0195
1631125800,46308.81,46366.46,46302.55,46330.54,46540.7266,45663.0195
1631125860,46330.55,46330.76,46287.16,46300.92,46540.7266,45663.0195
1631125920,46300.92,46326.56,46272.6,46286.15,46540.7266,45663.0195
1631125980,46286.15,46309.39,46275.43,46293.22,46540.7266,45663.0195
1631126040,46293.22,46360,46283.07,46322.62,46540.7266,45663.0195
1631126100,46322.61,46345.82,46300,46308.16,46540.7266,45663.0195
1631126160,46308.16,46414.99,46304.13,46407.7,46540.7266,45663.0195
1631126220,46407.69,46412.97,46347.77,46348.78,46540.7266,45663.0195
1631126280,46348.78,46387.29,46348.78,46353.16,46540.7266,45663.0195
1631126340,46353.17,46364.51,46326.95,46357.82,46540.7266,45663.0195
1631126400,46357.82,46361.8,46287.83,46287.83,46540.7266,45663.0195
1631126460,46287.83,46324.93,46287.83,46290.01,46540.7266,45663.0195
1631126520,46290.01,46297.98,46270.66,46275.29,46540.7266,45663.0195
1631126580,46275.3,46305.62,46275.08,46288.13,46540.7266,45663.0195
1631126640,46288.13,46322.43,46288.13,46305.08,46540.7266,45663.0195
1631126700,46305.07,46305.07,46250,46250.01,46540.7266,45663.0195
1631126760,46250.01,46270.68,46249.75,46254.29,46540.7266,45663.0195
1631126820,46254.3,46297.05,46254.29,46282.69,46540.7266,45663.0195
1631126880,46282.68,46338.62,46270.57,46334.45,46540.7266,45663.0195
1631126940,46334.64,46339,46305.7,46323.98,46540.7266,45663.0195
1631127000,46323.98,46323.99,46277.04,46277.04,46540.7266,45663.0195
1631127060,46277.05,46307,46276,46306.18,46540.7266,45663.0195
1631127120,46306.17,46324,46303.59,46309.07,46540.7266,45663.0195
1631127180,46309.08,46345.32,46290.17,46340.86,46540.7266,45663.0195
1631127240,46340.85,46407.15,46327.2,46379.87,46540.7266,45663.0195
1631127300,46379.88,46408.55,46359.14,46361.94,46540.7266,45663.0195
1631127360,46361.94,46393.99,46350.46,46390.19,46540.7266,45663.0195
1631127420,46390.19,46409.94,46380.16,46400.59,46540.7266,45663.0195
1631127480,46400.58,46431.68,46400.58,46420.79,46540.7266,45663.0195
1631127540,46420.79,46512.2,46417.56,46508.56,46540.7266,45663.0195
1631127600,46508.57,46520,46439.98,46440.83,46730.4609,46034.1484
1631127660,46440.83,46441.47,46405,46405,46730.4609,46034.1484
1631127720,46405,46444.75,46399.99,46440.01,46730.4609,46034.1484
1631127780,46437.38,46442.87,46367.62,46389.95,46730.4609,46034.1484
1631127840,46389.95,46402.3,46371.25,46377.26,46730.4609,46034.1484
1631127900,46377.26,46381.9,46348.51,46364.8,46730.4609,46034.1484
1631127960,46364.36,46370.87,46341.42,46341.43,46730.4609,46034.1484
1631128020,46341.42,46370.74,46320.68,46359.81,46730.4609,46034.1484
1631128080,46359.81,46362.08,46333.82,46339.68,46730.4609,46034.1484
1631128140,46339.68,46377.6,46336.21,46363.88,46730.4609,46034.1484
1631128200,46367.17,46396.84,46350,46350.16,46730.4609,46034.1484
1631128260,46350.17,46384.16,46350,46377.1,46730.4609,46034.1484
1631128320,46377.09,46380,46350,46373.93,46730.4609,46034.1484
1631128380,46373.93,46450,46362.26,46396.06,46730.4609,46034.1484
1631128440,46396.06,46440,46396.06,46427.73,46730.4609,46034.1484
1631128500,46427.73,46460,46410.53,46421.4,46730.4609,46034.1484
1631128560,46421.4,46500,46408.11,46499.99,46730.4609,46034.1484
1631128620,46499.99,46513,46473.01,46487.57,46730.4609,46034.1484
1631128680,46487.57,46512.51,46478.8,46485,46730.4609,46034.1484
1631128740,46485,46485,46451.73,46462.16,46730.4609,46034.1484
1631128800,46462.16,46462.17,46425.02,46426.49,46730.4609,46034.1484
1631128860,46425.1,46428.05,46376.03,46404.99,46730.4609,46034.1484
1631128920,46405,46416.1,46377.55,46380.01,46730.4609,46034.1484
1631128980,46380.01,46400,46378.6,46385.02,46730.4609,46034.1484
1631129040,46385.02,46398.88,46360.83,46389.8,46730.4609,46034.1484
1631129100,46389.8,46394.09,46339.37,46340.01,46730.4609,46034.1484
1631129160,46340,46363.57,46340,46353.82,46730.4609,46034.1484
1631129220,46353.82,46393.4,46352.02,46390.54,46730.4609,46034.1484
1631129280,46390.54,46434.7,46386.4,46397.46,46730.4609,46034.1484
1631129340,46397.46,46400.97,46365.08,46400.96,46730.4609,46034.1484
1631129400,46400.96,46403.8,46361.05,46376.45,46730.4609,46034.1484
1631129460,46376.44,46376.44,46340,46354.69,46730.4609,46034.1484
1631129520,46354.69,46354.69,46290.01,46290.01,46730.4609,46034.1484
1631129580,46290.01,46331.15,46273.04,46324.18,46730.4609,46034.1484
1631129640,46324.17,46336.69,46292.12,46292.13,46730.4609,46034.1484
1631129700,46292.13,46296.34,46268.25,46278.83,46730.4609,46034.1484
1631129760,46278.83,46322.84,46261,46312.34,46730.4609,46034.1484
1631129820,46312.79,46312.8,46263,46298.99,46730.4609,46034.1484
1631129880,46298.99,46306.83,46275.05,46297.01,46730.4609,46034.1484
1631129940,46296.25,46327.63,46292.49,46304.2,46730.4609,46034.1484
1631130000,46304.2,46316,46287.15,46307.62,46730.4609,46034.1484
1631130060,46307.62,46343.3,46307.62,46316.73,46730.4609,46034.1484
1631130120,46318.8,46363.09,46312.12,46350.68,46730.4609,46034.1484
1631130180,46350.69,46432.73,46350.58,46412.03,46730.4609,46034.1484
1631130240,46412.03,46412.03,46360,46374.87,46730.4609,46034.1484
1631130300,46373.12,46425.8,46308.77,46320,46730.4609,46034.1484
1631130360,46320,46339.52,46315.01,46315.01,46730.4609,46034.1484
1631130420,46315,46318.88,46283.84,46317.22,46730.4609,46034.1484
1631130480,46317.22,46321.87,46285.52,46296.17,46730.4609,46034.1484
1631130540,46296.17,46337.72,46290,46310.34,46730.4609,46034.1484
1631130600,46310.34,46334.68,46300.06,46328.35,46730.4609,46034.1484
1631130660,46328.35,46330,46319.32,46325.85,46730.4609,46034.1484
1631130720,46325.85,46430.72,46320.01,46428.58,46730.4609,46034.1484
1631130780,46421.66,46428.97,46384.79,46404,46730.4609,46034.1484
1631130840,46404.98,46437.07,46368.43,46434.12,46730.4609,46034.1484
1631130900,46434.12,46437.07,46384,46388.58,46730.4609,46034.1484
1631130960,46388.58,46406.87,46387.17,46400,46730.4609,46034.1484
1631131020,46400,46439.73,46383.05,46438.98,46730.4609,46034.1484
1631131080,46438.98,46445.99,46426.12,46436.76,46730.4609,46034.1484
1631131140,46436.76,46484.22,46430.96,46454.12,46730.4609,46034.1484
1631131200,46454.12,46454.13,46344,46344.01,46669.6211,45985.5742
1631131260,46344.01,46344.01,46268,46284.18,46669.6211,45985.5742
1631131320,46284.7,46321.58,46143.55,46143.55,46669.6211,45985.5742
1631131380,46143.55,46196.78,46050,46058.32,46669.6211,45985.5742
1631131440,46058.32,46124.86,46056.27,46100.29,46669.6211,45985.5742
1631131500,46100.3,46177.37,46100,46167.04,46669.6211,45985.5742
1631131560,46167.03,46191.43,46122.86,46177.2,46669.6211,45985.5742
1631131620,46177.2,46195.35,46062.5,46070.21,46669.6211,45985.5742
1631131680,46070.21,46108.56,46020,46105.8,46669.6211,45985.5742
1631131740,46105.79,46111.69,46032.24,46054.8,46669.6211,45985.5742
1631131800,46054.81,46068.96,45913.62,45972.9,46669.6211,45985.5742
1631131860,45972.89,46012.31,45940.02,45956.28,46669.6211,45985.5742
1631131920,45956.29,45998.49,45905.34,45919.92,46669.6211,45985.5742
1631131980,45919.93,45955.96,45834.08,45880,46669.6211,45985.5742
1631132040,45880.8,45941.99,45859,45938.15,46669.6211,45985.5742
1631132100,45937.77,46047,45934.56,46019.65,46669.6211,45985.5742
1631132160,46019.65,46095.75,46019.64,46075.98,46669.6211,45985.5742
1631132220,46075.98,46093.73,46050.42,46080.44,46669.6211,45985.5742
1631132280,46080.43,46089.87,46055.31,46067.42,46669.6211,45985.5742
1631132340,46067.42,46088.35,46023.07,46065.79,46669.6211,45985.5742
1631132400,46065.78,46172.56,46065.78,46122.45,46669.6211,45985.5742
1631132460,46120.01,46150,46077,46113.66,46669.6211,45985.5742
1631132520,46111.58,46111.58,45976.67,45987.07,46669.6211,45985.5742
1631132580,45987.06,46072.16,45983.34,46048.51,46669.6211,45985.5742
1631132640,46048.51,46116.14,46028.94,46102.08,46669.6211,45985.5742
1631132700,46102.21,46110.56,46006.57,46012.28,46669.6211,45985.5742
1631132760,46012.28,46030.93,45950,46013.83,46669.6211,45985.5742
1631132820,46013.83,46086.64,46004.1,46006.79,46669.6211,45985.5742
1631132880,46004.3,46034.8,45975,46011.48,46669.6211,45985.5742
1631132940,46014.99,46050,46000,46040.31,46669.6211,45985.5742
1631133000,46044.42,46088.77,46044.42,46075.19,46669.6211,45985.5742
1631133060,46075.2,46086.62,46050,46060.43,46669.6211,45985.5742
1631133120,46060.01,46068.61,46000.01,46023.23,46669.6211,45985.5742
1631133180,46023.22,46061.62,46006.48,46013.23,46669.6211,45985.5742
1631133240,46013.23,46043.92,46003.29,46032.92,46669.6211,45985.5742
1631133300,46032.92,46043.91,45976.43,45991,46669.6211,45985.5742
1631133360,45991,46036.61,45976.33,46012.28,46669.6211,45985.5742
1631133420,46012.28,46027.53,46007.17,46018.44,46669.6211,45985.5742
1631133480,46018.45,46050,45994.21,45999.1,46669.6211,45985.5742
1631133540,45997.02,46027.34,45975.06,46023.99,46669.6211,45985.5742
1631133600,46029.36,46101.22,46005.9,46079.95,46669.6211,45985.5742
1631133660,46083.19,46090.78,46041.22,46082.07,46669.6211,45985.5742
1631133720,46082.07,46082.07,46045,46066.58,46669.6211,45985.5742
1631133780,46066.59,46085.25,45989.03,45995.11,46669.6211,45985.5742
1631133840,45999.39,46034.74,45950.75,45998.43,46669.6211,45985.5742
1631133900,45998.44,46031.4,45970.89,45993.77,46669.6211,45985.5742
1631133960,45993.76,46016.01,45973.57,45976.91,46669.6211,45985.5742
1631134020,45976.91,46033.04,45976.59,45996.39,46669.6211,45985.5742
1631134080,45996.39,46010.8,45915.06,45964.28,46669.6211,45985.5742
1631134140,45964.28,45987.59,45938.88,45970.53,46669.6211,45985.5742
1631134200,45970.54,46061.08,45970.54,46052.21,46669.6211,45985.5742
1631134260,46052.21,46066.29,46010.52,46015.07,46669.6211,45985.5742
1631134320,46015.07,46025.79,45981.22,46025.78,46669.6211,45985.5742
1631134380,46025.79,46070.06,46025.79,46035.98,46669.6211,45985.5742
1631134440,46035.98,46057.29,45995.51,46010.2,46669.6211,45985.5742
1631134500,46010.2,46096.61,46010.19,46073.77,46669.6211,45985.5742
1631134560,46073.76,46091.38,46043.22,46083.18,46669.6211,45985.5742
1631134620,46086.61,46130,46075.13,46078.89,46669.6211,45985.5742
1631134680,46077.38,46129.77,46037.88,46110.14,46669.6211,45985.5742
1631134740,46110.15,46136.49,46044.12,46051.7,46669.6211,45985.5742
1631134800,46051.71,46154.57,46017.96,46142.95,46302.8164,45523.5703
1631134860,46145.29,46180.37,46126.74,46176.02,46302.8164,45523.5703
1631134920,46174.92,46179.94,46145.94,46162.3,46302.8164,45523.5703
1631134980,46162.29,46162.3,46117.7,46151.22,46302.8164,45523.5703
1631135040,46151.22,46208.72,46147,46193.35,46302.8164,45523.5703
1631135100,46193.34,46228,46165.97,46195.09,46302.8164,45523.5703
1631135160,46195.1,46203.94,46164.07,46180.3,46302.8164,45523.5703
1631135220,46180.29,46203.36,46172.32,46178.81,46302.8164,45523.5703
1631135280,46178.82,46227.05,46170,46170.6,46302.8164,45523.5703
1631135340,46170.6,46206.01,46170.6,46205,46302.8164,45523.5703
1631135400,46205.01,46210.44,46180.16,46209.44,46302.8164,45523.5703
1631135460,46209.45,46255,46193.8,46249.23,46302.8164,45523.5703
1631135520,46249.24,46252.85,46212.28,46233.02,46302.8164,45523.5703
1631135580,46233.01,46267.71,46227.99,46267,46302.8164,45523.5703
1631135640,46267,46276.67,46245.34,46256.79,46302.8164,45523.5703
1631135700,46253.76,46253.76,46204.75,46249,46302.8164,45523.5703
1631135760,46249,46255.39,46219.9,46243.97,46302.8164,45523.5703
1631135820,46243.97,46243.97,46177.81,46193.42,46302.8164,45523.5703
1631135880,46193.42,46197.37,46140.41,46147.95,46302.8164,45523.5703
1631135940,46147.95,46173.45,46070.31,46087.31,46302.8164,45523.5703
1631136000,46087.31,46137.31,46050,46134.06,46302.8164,45523.5703
1631136060,46134.06,46138.42,46118.33,46126.51,46302.8164,45523.5703
1631136120,46126.51,46172.32,46126.51,46156.1,46302.8164,45523.5703
1631136180,46156.09,46156.1,46101.41,46118.81,46302.8164,45523.5703
1631136240,46118.86,46120,46049.15,46057.28,46302.8164,45523.5703
1631136300,46057.28,46087.42,46046.32,46060.5,46302.8164,45523.5703
1631136360,46060.49,46096.15,46060.48,46078.06,46302.8164,45523.5703
1631136420,46078.06,46099.2,46061,46097.91,46302.8164,45523.5703
1631136480,46097.91,46115,46094.93,46107.47,46302.8164,45523.5703
1631136540,46107.47,46150,46094.31,46140.76,46302.8164,45523.5703
1631136600,46140.76,46150,46132.1,46134.69,46302.8164,45523.5703
1631136660,46134.7,46136.8,46118.48,46126.67,46302.8164,45523.5703
1631136720,46126.67,46129.48,46113.9,46128.37,46302.8164,45523.5703
1631136780,46128.37,46140.93,46122.73,46138.18,46302.8164,45523.5703
1631136840,46138.18,46250,46138.17,46244.59,46302.8164,45523.5703
1631136900,46244.6,46290.33,46244.59,46276.57,46302.8164,45523.5703
1631136960,46276.56,46295.9,46274.08,46287.58,46302.8164,45523.5703
1631137020,46287.58,46290.12,46245.8,46249.01,46302.8164,45523.5703
1631137080,46249.01,46249.01,46215.53,46220.83,46302.8164,45523.5703
1631137140,46220.82,46222,46198.29,46200.02,46302.8164,45523.5703
1631137200,46200.72,46200.72,46169.77,46170.29,46302.8164,45523.5703
1631137260,46170.3,46170.82,46154.68,46159.96,46302.8164,45523.5703
1631137320,46159.96,46177.28,46159.96,46166.46,46302.8164,45523.5703
1631137380,46166.46,46166.47,46154.75,46156.56,46302.8164,45523.5703
1631137440,46156.56,46174.4,46135.78,46141.75,46302.8164,45523.5703
1631137500,46141.75,46141.75,46125.51,46125.51,46302.8164,45523.5703
1631137560,46125.51,46148.48,46123.9,46125.08,46302.8164,45523.5703
1631137620,46125.08,46126.9,46117.51,46122.19,46302.8164,45523.5703
1631137680,46122.19,46130.28,46100.79,46106.79,46302.8164,45523.5703
1631137740,46106.79,46118.09,46101,46102.45,46302.8164,45523.5703
1631137800,46102.44,46110.26,46087.74,46089.74,46302.8164,45523.5703
1631137860,46089.75,46089.75,46068.42,46076.01,46302.8164,45523.5703
1631137920,46076.02,46096.04,46076.01,46080,46302.8164,45523.5703
1631137980,46079.99,46085.41,46033.24,46049.11,46302.8164,45523.5703
1631138040,46049.1,46053.29,45980.77,46004.12,46302.8164,45523.5703
1631138100,46004.12,46036.24,45971.18,45971.19,46302.8164,45523.5703
1631138160,45971.19,46044.51,45934.91,46041.69,46302.8164,45523.5703
1631138220,46041.68,46045.25,46001.76,46035.43,46302.8164,45523.5703
1631138280,46035.44,46070,46011.75,46069.99,46302.8164,45523.5703
1631138340,46070,46089.16,46055.18,46055.19,46302.8164,45523.5703
1631138400,46055.18,46055.19,45982.96,45989.03,46299.6836,45575.9609
1631138460,45989.02,46065.79,45980,46065.79,46299.6836,45575.9609
1631138520,46065.79,46144.16,46065.79,46110.27,46299.6836,45575.9609
1631138580,46107.15,46182.58,46081.4,46151.39,46299.6836,45575.9609
1631138640,46151.38,46170.6,46139.97,46145.01,46299.6836,45575.9609
1631138700,46145,46189.66,46139.98,46162.47,46299.6836,45575.9609
1631138760,46159.05,46250,46158.27,46249.99,46299.6836,45575.9609
1631138820,46250,46305,46248,46283.65,46299.6836,45575.9609
1631138880,46283.66,46283.66,46202.68,46233.46,46299.6836,45575.9609
1631138940,46235.26,46249.99,46183.08,46190.47,46299.6836,45575.9609
1631139000,46190.46,46268.41,46190.46,46268.1,46299.6836,45575.9609
1631139060,46268.1,46302.86,46244.72,46287.78,46299.6836,45575.9609
1631139120,46287.77,46307.77,46250,46280.11,46299.6836,45575.9609
1631139180,46283.59,46334.03,46272.91,46328.79,46299.6836,45575.9609
1631139240,46328.79,46357.76,46310.01,46325.64,46299.6836,45575.9609
1631139300,46325.65,46424.12,46325.64,46418.5,46299.6836,45575.9609
1631139360,46418.5,46462.68,46400.03,46452.02,46299.6836,45575.9609
1631139420,46452.03,46560.63,46431.43,46560.63,46299.6836,45575.9609
1631139480,46560.62,46571.67,46461.2,46542.78,46299.6836,45575.9609
1631139540,46542.77,46570,46497.94,46554.43,46299.6836,45575.9609
1631139600,46554.41,46641.89,46550.12,46614.11,46299.6836,45575.9609
1631139660,46614.11,46739.99,46608.71,46628.77,46299.6836,45575.9609
1631139720,46628.78,46744.15,46566.74,46624.35,46299.6836,45575.9609
1631139780,46624.34,46697.04,46589.47,46662.17,46299.6836,45575.9609
1631139840,46662.16,46678.24,46600,46643.75,46299.6836,45575.9609
1631139900,46643.76,46731.8,46600.6,46617.64,46299.6836,45575.9609
1631139960,46617.64,46640.7,46573.72,46595.45,46299.6836,45575.9609
1631140020,46595.45,46683.91,46581.27,46651.67,46299.6836,45575.9609
1631140080,46656.19,46734.77,46620.34,46714.33,46299.6836,45575.9609
1631140140,46714.33,46730,46672.04,46700.63,46299.6836,45575.9609
1631140200,46700.64,46700.64,46605.09,46634.72,46299.6836,45575.9609
1631140260,46634.72,46651.38,46600,46645.19,46299.6836,45575.9609
1631140320,46645.18,46649.16,46610,46610.01,46299.6836,45575.9609
1631140380,46610,46628.65,46596.8,46597.47,46299.6836,45575.9609
1631140440,46597.46,46622.66,46590,46617.88,46299.6836,45575.9609
1631140500,46617.88,46630.95,46547.74,46583.81,46299.6836,45575.9609
1631140560,46583.81,46588.42,46570,46579.99,46299.6836,45575.9609
1631140620,46579.99,46597.47,46570.12,46578.99,46299.6836,45575.9609
1631140680,46579,46610,46570,46572.08,46299.6836,45575.9609
1631140740,46573.05,46608.94,46570.02,46585.75,46299.6836,45575.9609
1631140800,46585.76,46675,46584.16,46620.3,46299.6836,45575.9609
1631140860,46620.3,46675,46587.7,46662.68,46299.6836,45575.9609
1631140920,46662.68,46781.49,46648.48,46781.48,46299.6836,45575.9609
1631140980,46781.48,46804.12,46741.34,46764.49,46299.6836,45575.9609
1631141040,46764.49,46764.5,46690,46724.07,46299.6836,45575.9609
1631141100,46726.06,46808.99,46723.84,46782.23,46299.6836,45575.9609
1631141160,46782.23,46792.44,46687.06,46705.59,46299.6836,45575.9609
1631141220,46705.6,46705.6,46671.66,46686.11,46299.6836,45575.9609
1631141280,46686.1,46711.95,46645.2,46648.55,46299.6836,45575.9609
1631141340,46648.56,46693.12,46632.91,46666.33,46299.6836,45575.9609
1631141400,46666.33,46676.11,46632.91,46652.04,46299.6836,45575.9609
1631141460,46652.03,46676.1,46627.1,46673.27,46299.6836,45575.9609
1631141520,46673.28,46676.31,46615.21,46615.22,46299.6836,45575.9609
1631141580,46615.21,46644.57,46614.5,46644.57,46299.6836,45575.9609
1631141640,46644.57,46656.47,46605.18,46625.9,46299.6836,45575.9609
1631141700,46625.89,46625.89,46580,46587.91,46299.6836,45575.9609
1631141760,46587.91,46621.25,46571.29,46588.16,46299.6836,45575.9609
1631141820,46588.16,46596.9,46569.82,46569.83,46299.6836,45575.9609
1631141880,46569.82,46595.23,46553.59,46591.21,46299.6836,45575.9609
1631141940,46591.21,46616.99,46586.55,46604.02,46299.6836,45575.9609
1631142000,46604.03,46612.57,46566,46573.03,46931.0312,46382.6758
1631142060,46573.01,46627.42,46571.7,46583.85,46931.0312,46382.6758
1631142120,46583.84,46599.87,46576.66,46598.34,46931.0312,46382.6758
1631142180,46595.53,46675.79,46580.32,46629.86,46931.0312,46382.6758
1631142240,46627.07,46635.51,46567.08,46581.26,46931.0312,46382.6758
1631142300,46583.52,46591.89,46375.91,46453.34,46931.0312,46382.6758
1631142360,46453.34,46466.72,46379.46,46437,46931.0312,46382.6758
1631142420,46437,46499.82,46436.99,46483.43,46931.0312,46382.6758
1631142480,46483.43,46500,46436.67,46500,46931.0312,46382.6758
1631142540,46500,46531.67,46493.09,46514.73,46931.0312,46382.6758
1631142600,46514.72,46519.36,46464.48,46488.69,46931.0312,46382.6758
1631142660,46486.03,46495.71,46422.02,46462.96,46931.0312,46382.6758
1631142720,46462.95,46463.68,46392.73,46392.74,46931.0312,46382.6758
1631142780,46392.73,46444.64,46386.87,46424.59,46931.0312,46382.6758
1631142840,46424.59,46429.08,46401.98,46412.65,46931.0312,46382.6758
1631142900,46407.41,46462.96,46407.4,46453.62,46931.0312,46382.6758
1631142960,46453.62,46453.62,46386.21,46394.43,46931.0312,46382.6758
