,0,1,2,3,4,5,6,7,8,9,10
19,31204684,2022-04-20 19:59:31,SELL,0.0016,EURUSD,1.08408,1.08429,0.00,-0.03,0.00 pips,1 ... 51 52 53 54 55 ... 107
0,31188871,2022-04-20 19:59:31,SELL,0.001,EURUSD,1.08264,1.08429,-0.02,-0.17,-0.02 pips,
1,31175768,2022-04-20 14:58:19,SELL,0.0058,EURUSD,1.08538,1.08285,0.15,1.47,0.15 pips,
2,31166321,2022-04-20 14:58:19,SELL,0.0037,EURUSD,1.08392,1.08285,0.04,0.40,0.04 pips,
3,31144578,2022-04-20 14:58:19,SELL,0.0024,EURUSD,1.08180,1.08285,-0.03,-0.25,-0.03 pips,
4,31138936,2022-04-20 14:58:19,SELL,0.0016,EURUSD,1.08067,1.08285,-0.03,-0.35,-0.03 pips,
5,31106852,2022-04-20 14:58:19,SELL,0.001,EURUSD,1.07887,1.08285,-0.04,-0.40,-0.04 pips,
6,31049655,2022-04-19 18:01:44,SELL,0.0024,EURUSD,1.08015,1.07869,0.04,0.35,0.04 pips,
7,31043735,2022-04-19 18:01:48,SELL,0.0016,EURUSD,1.07819,1.07873,-0.01,-0.09,-0.01 pips,
8,31028355,2022-04-19 18:01:48,SELL,0.001,EURUSD,1.07679,1.07873,-0.02,-0.19,-0.02 pips,
9,31019585,2022-04-19 05:14:21,SELL,0.001,EURUSD,1.07783,1.07723,0.01,0.06,0.01 pips,
10,30482338,2022-04-10 00:52:32,WITHDRAWAL,0.00,-2.15,,,,,,
11,30449454,2022-04-08 16:18:26,SELL,0.001,EURUSD,1.08521,1.08452,0.01,0.07,0.01 pips,
12,30441019,2022-04-08 15:06:46,SELL,0.001,EURUSD,1.08631,1.08570,0.01,0.06,0.01 pips,
13,30435442,2022-04-08 14:23:06,SELL,0.0016,EURUSD,1.08862,1.08723,0.02,0.22,0.02 pips,
14,30424037,2022-04-08 14:23:06,SELL,0.001,EURUSD,1.08665,1.08723,-0.01,-0.06,-0.01 pips,
15,30409062,2022-04-08 10:17:59,SELL,0.001,EURUSD,1.08581,1.08521,0.01,0.06,0.01 pips,
16,30402201,2022-04-08 05:51:46,SELL,0.001,EURUSD,1.08641,1.08581,0.01,0.06,0.01 pips,
17,30397280,2022-04-08 02:50:29,SELL,0.001,EURUSD,1.08712,1.08651,0.01,0.06,0.01 pips,
18,30389191,2022-04-07 22:26:56,SELL,0.001,EURUSD,1.08763,1.08702,0.01,0.06,0.01 pips,
19,30384000,2022-04-07 19:12:27,SELL,0.001,EURUSD,1.08978,1.08917,0.01,0.06,0.01 pips,1 ... 52 53 54 55 56 ... 107
0,30378413,2022-04-07 18:25:07,SELL,0.001,EURUSD,1.09103,1.09042,0.01,0.06,0.01 pips,
1,30353686,2022-04-07 17:10:44,SELL,0.0016,EURUSD,1.09104,1.09048,0.01,0.09,0.01 pips,
2,30342055,2022-04-07 17:10:49,SELL,0.001,EURUSD,1.08916,1.09048,-0.01,-0.13,-0.01 pips,
3,30334720,2022-04-07 12:20:15,SELL,0.001,EURUSD,1.08772,1.08710,0.01,0.06,0.01 pips,
4,30328557,2022-04-07 11:11:26,SELL,0.001,EURUSD,1.08973,1.08909,0.01,0.06,0.01 pips,
5,30313336,2022-04-07 10:26:50,SELL,0.001,EURUSD,1.09107,1.09046,0.01,0.06,0.01 pips,
6,30309176,2022-04-07 05:31:28,SELL,0.0016,EURUSD,1.09112,1.09056,0.01,0.09,0.01 pips,
7,30300221,2022-04-07 05:31:35,SELL,0.001,EURUSD,1.08997,1.09061,-0.01,-0.07,-0.01 pips,
8,30297367,2022-04-06 22:38:55,SELL,0.001,EURUSD,1.08989,1.08929,0.01,0.06,0.01 pips,
9,30281130,2022-04-06 21:09:26,SELL,0.001,EURUSD,1.08993,1.08933,0.01,0.06,0.01 pips,
10,30276141,2022-04-06 20:58:37,SELL,0.001,EURUSD,1.09096,1.09034,0.01,0.06,0.01 pips,
11,30271306,2022-04-06 18:09:44,SELL,0.001,EURUSD,1.09186,1.09126,0.01,0.06,0.01 pips,
12,30263738,2022-04-06 17:16:25,SELL,0.001,EURUSD,1.09134,1.09071,0.01,0.06,0.01 pips,
13,30258241,2022-04-06 16:48:57,SELL,0.0016,EURUSD,1.09325,1.09211,0.02,0.18,0.02 pips,
14,30248807,2022-04-06 16:49:00,SELL,0.001,EURUSD,1.09110,1.09202,-0.01,-0.09,-0.01 pips,
15,30156958,2022-04-05 17:07:25,SELL,0.001,EURUSD,1.09686,1.09626,0.01,0.06,0.01 pips,
16,30146675,2022-04-05 16:15:03,SELL,0.001,EURUSD,1.09635,1.09635,0.00,0.00,0.00 pips,
17,30136330,2022-04-05 15:24:40,SELL,0.001,EURUSD,1.09688,1.09628,0.01,0.06,0.01 pips,
18,30131448,2022-04-05 13:19:27,SELL,0.0016,EURUSD,1.09775,1.09672,0.02,0.16,0.02 pips,
19,30127388,2022-04-05 13:19:27,SELL,0.001,EURUSD,1.09667,1.09672,0.00,-0.01,0.00 pips,1 ... 53 54 55 56 57 ... 107
0,30111802,2022-04-05 11:47:58,SELL,0.0016,EURUSD,1.09745,1.09636,0.02,0.17,0.02 pips,
1,30103675,2022-04-05 11:47:58,SELL,0.001,EURUSD,1.09637,1.09636,0.00,0.00,0.00 pips,
2,30090765,2022-04-05 07:46:25,SELL,0.0016,EURUSD,1.09742,1.09636,0.02,0.17,0.02 pips,
3,30085851,2022-04-05 07:46:25,SELL,0.001,EURUSD,1.09628,1.09636,0.00,-0.01,0.00 pips,
4,30081447,2022-04-04 20:32:19,SELL,0.001,EURUSD,1.09739,1.09676,0.01,0.06,0.01 pips,
5,30072868,2022-04-04 19:05:19,SELL,0.001,EURUSD,1.09938,1.09876,0.01,0.06,0.01 pips,
6,30062817,2022-04-04 17:07:07,SELL,0.001,EURUSD,1.09914,1.09851,0.01,0.06,0.01 pips,
7,30042358,2022-04-04 16:14:25,SELL,0.001,EURUSD,1.10003,1.09938,0.01,0.07,0.01 pips,
8,30036864,2022-04-04 13:39:28,SELL,0.001,EURUSD,1.10092,1.10032,0.01,0.06,0.01 pips,
9,29998126,2022-04-03 20:42:14,WITHDRAWAL,0.00,-0.01,,,,,,
10,29892544,2022-04-01 01:16:00,DEPOSIT,0.00,0.01,,,,,,
11,29873140,2022-03-31 20:59:51,WITHDRAWAL,0.00,-2.55,,,,,,
12,29868943,2022-03-31 20:06:32,SELL,0.001,EURUSD,1.10807,1.10866,-0.01,-0.06,-0.01 pips,
13,29862761,2022-03-31 19:10:33,SELL,0.001,EURUSD,1.10919,1.10857,0.01,0.06,0.01 pips,
14,29854507,2022-03-31 18:06:20,SELL,0.001,EURUSD,1.11177,1.11157,0.00,0.02,0.00 pips,
15,29840975,2022-03-31 17:02:26,SELL,0.001,EURUSD,1.10922,1.10861,0.01,0.06,0.01 pips,
16,29818263,2022-03-31 16:12:35,SELL,0.001,EURUSD,1.10928,1.10864,0.01,0.06,0.01 pips,
17,29810159,2022-03-31 13:16:30,SELL,0.001,EURUSD,1.11110,1.11043,0.01,0.07,0.01 pips,
18,29802537,2022-03-31 12:11:36,SELL,0.001,EURUSD,1.11287,1.11227,0.01,0.06,0.01 pips,
19,29791656,2022-03-31 11:01:25,SELL,0.001,EURUSD,1.11501,1.11441,0.01,0.06,0.01 pips,1 ... 54 55 56 57 58 ... 107
0,29783879,2022-03-31 10:25:56,SELL,0.001,EURUSD,1.11694,1.11632,0.01,0.06,0.01 pips,
1,29759630,2022-03-31 09:35:57,SELL,0.0024,EURUSD,1.11733,1.11544,0.05,0.45,0.05 pips,
2,29726410,2022-03-31 09:35:57,SELL,0.0016,EURUSD,1.11636,1.11544,0.01,0.14,0.01 pips,
3,29712978,2022-03-31 09:35:57,SELL,0.001,EURUSD,1.11245,1.11544,-0.03,-0.30,-0.03 pips,
4,29700669,2022-03-30 15:27:31,SELL,0.001,EURUSD,1.11286,1.11224,0.01,0.06,0.01 pips,
5,29686330,2022-03-30 13:27:43,SELL,0.0089,EURUSD,1.11554,1.11287,0.24,2.38,0.24 pips,
6,29676605,2022-03-30 13:28:06,SELL,0.0058,EURUSD,1.11283,1.11282,0.00,0.01,0.00 pips,
7,29659602,2022-03-30 13:28:07,SELL,0.0037,EURUSD,1.11143,1.11284,-0.05,-0.52,-0.05 pips,
8,29651009,2022-03-30 13:28:08,SELL,0.0024,EURUSD,1.11035,1.11272,-0.06,-0.57,-0.06 pips,
9,29634578,2022-03-30 13:28:08,SELL,0.0016,EURUSD,1.10883,1.11272,-0.06,-0.62,-0.06 pips,
10,29631074,2022-03-30 13:28:09,SELL,0.001,EURUSD,1.10767,1.11278,-0.05,-0.51,-0.05 pips,
11,29625621,2022-03-29 20:39:49,SELL,0.001,EURUSD,1.10793,1.10732,0.01,0.06,0.01 pips,
12,29612266,2022-03-29 19:18:51,SELL,0.001,EURUSD,1.10985,1.10923,0.01,0.06,0.01 pips,
13,29600791,2022-03-29 17:13:24,SELL,0.0024,EURUSD,1.11296,1.11089,0.05,0.50,0.05 pips,
14,29589015,2022-03-29 17:13:24,SELL,0.0016,EURUSD,1.11128,1.11089,0.01,0.06,0.01 pips,
15,29568633,2022-03-29 17:13:24,SELL,0.001,EURUSD,1.10843,1.11089,-0.02,-0.25,-0.02 pips,
16,29552559,2022-03-29 14:34:41,SELL,0.0016,EURUSD,1.10463,1.10374,0.01,0.14,0.01 pips,
17,29545951,2022-03-29 14:34:43,SELL,0.001,EURUSD,1.10366,1.10381,0.00,-0.02,0.00 pips,
18,29529049,2022-03-29 12:03:14,SELL,0.001,EURUSD,1.09837,1.09770,0.01,0.07,0.01 pips,
19,29509578,2022-03-29 11:52:04,SELL,0.0024,EURUSD,1.10034,1.09874,0.04,0.38,0.04 pips,1 ... 55 56 57 58 59 ... 107
0,29495263,2022-03-29 11:52:04,SELL,0.0016,EURUSD,1.09917,1.09874,0.01,0.07,0.01 pips,
1,29489966,2022-03-29 11:52:04,SELL,0.001,EURUSD,1.09727,1.09874,-0.01,-0.15,-0.01 pips,
2,29477122,2022-03-29 03:51:06,SELL,0.001,EURUSD,1.09868,1.09806,0.01,0.06,0.01 pips,
3,29464069,2022-03-28 22:39:58,SELL,0.0016,EURUSD,1.09930,1.09772,0.03,0.25,0.03 pips,
4,29444558,2022-03-28 22:39:58,SELL,0.001,EURUSD,1.09678,1.09772,-0.01,-0.09,-0.01 pips,
5,29432287,2022-03-28 16:11:04,SELL,0.001,EURUSD,1.09558,1.09510,0.00,0.05,0.00 pips,
6,29423093,2022-03-28 15:39:52,SELL,0.001,EURUSD,1.09628,1.09564,0.01,0.06,0.01 pips,
7,29397643,2022-03-28 14:41:56,SELL,0.0016,EURUSD,1.09897,1.09700,0.03,0.32,0.03 pips,
8,29366096,2022-03-28 14:42:00,SELL,0.001,EURUSD,1.09504,1.09699,-0.02,-0.20,-0.02 pips,
9,29348733,2022-03-28 08:34:14,SELL,0.001,EURUSD,1.09533,1.09472,0.01,0.06,0.01 pips,
10,29338674,2022-03-28 04:22:38,SELL,0.001,EURUSD,1.09699,1.09636,0.01,0.06,0.01 pips,
11,29334672,2022-03-28 03:46:50,SELL,0.001,EURUSD,1.09808,1.09744,0.01,0.06,0.01 pips,
12,29329606,2022-03-28 02:04:30,SELL,0.001,EURUSD,1.09854,1.09794,0.01,0.06,0.01 pips,
13,29327622,2022-03-26 21:10:56,WITHDRAWAL,0.00,-2.59,,,,,,
14,29312691,2022-03-25 22:25:19,SELL,0.001,EURUSD,1.09818,1.09845,0.00,-0.03,0.00 pips,
15,29297111,2022-03-25 17:13:13,SELL,0.001,EURUSD,1.10107,1.10043,0.01,0.06,0.01 pips,
16,29282800,2022-03-25 15:21:01,SELL,0.001,EURUSD,1.10025,1.09965,0.01,0.06,0.01 pips,
17,29277897,2022-03-25 14:37:51,SELL,0.0016,EURUSD,1.10177,1.10065,0.02,0.18,0.02 pips,
18,29269883,2022-03-25 14:37:51,SELL,0.001,EURUSD,1.10044,1.10065,0.00,-0.02,0.00 pips,
19,29237247,2022-03-25 11:10:13,SELL,0.0037,EURUSD,1.10317,1.10072,0.09,0.91,0.09 pips,1 ... 56 57 58 59 60 ... 107
0,29224755,2022-03-25 11:10:13,SELL,0.0024,EURUSD,1.10081,1.10072,0.00,0.02,0.00 pips,
1,29216554,2022-03-25 11:10:13,SELL,0.0016,EURUSD,1.09975,1.10072,-0.02,-0.16,-0.02 pips,
2,29210637,2022-03-25 11:10:13,SELL,0.001,EURUSD,1.09850,1.10072,-0.02,-0.22,-0.02 pips,
3,29203709,2022-03-24 18:53:29,SELL,0.0024,EURUSD,1.10054,1.09892,0.04,0.39,0.04 pips,
4,29193394,2022-03-24 18:53:29,SELL,0.0016,EURUSD,1.09952,1.09892,0.01,0.10,0.01 pips,
5,29178093,2022-03-24 18:53:29,SELL,0.001,EURUSD,1.09726,1.09892,-0.02,-0.17,-0.02 pips,
6,29167622,2022-03-24 15:30:37,SELL,0.001,EURUSD,1.09825,1.09765,0.01,0.06,0.01 pips,
7,29159524,2022-03-24 14:22:56,SELL,0.001,EURUSD,1.09870,1.09809,0.01,0.06,0.01 pips,
8,29143690,2022-03-24 13:40:19,SELL,0.0016,EURUSD,1.09872,1.09770,0.02,0.16,0.02 pips,
9,29118246,2022-03-24 13:40:19,SELL,0.001,EURUSD,1.09769,1.09770,0.00,0.00,0.00 pips,
10,29113778,2022-03-24 07:37:11,SELL,0.001,EURUSD,1.09841,1.09779,0.01,0.06,0.01 pips,
11,29083974,2022-03-24 05:47:33,SELL,0.0024,EURUSD,1.10009,1.09823,0.04,0.44,0.04 pips,
12,29072280,2022-03-24 05:47:38,SELL,0.0016,EURUSD,1.09775,1.09821,-0.01,-0.08,-0.01 pips,
13,29062164,2022-03-24 05:47:43,SELL,0.001,EURUSD,1.09657,1.09823,-0.02,-0.17,-0.02 pips,
14,29043370,2022-03-23 15:25:41,SELL,0.001,EURUSD,1.09825,1.09765,0.01,0.06,0.01 pips,
15,29029769,2022-03-23 13:24:54,SELL,0.001,EURUSD,1.09955,1.09894,0.01,0.06,0.01 pips,
16,28947781,2022-03-23 11:38:09,SELL,0.0037,EURUSD,1.10409,1.10060,0.13,1.29,0.13 pips,
17,28891821,2022-03-23 11:38:09,SELL,0.0024,EURUSD,1.10066,1.10060,0.00,0.01,0.00 pips,
18,28875207,2022-03-23 11:38:09,SELL,0.0016,EURUSD,1.09815,1.10060,-0.04,-0.39,-0.04 pips,
19,28869893,2022-03-23 11:38:09,SELL,0.001,EURUSD,1.09672,1.10060,-0.04,-0.39,-0.04 pips,1 ... 57 58 59 60 61 ... 107
0,28860112,2022-03-22 08:02:11,SELL,0.001,EURUSD,1.09847,1.09787,0.01,0.06,0.01 pips,
1,28848009,2022-03-22 06:21:16,SELL,0.0016,EURUSD,1.10010,1.09891,0.02,0.19,0.02 pips,
2,28846527,2022-03-22 04:38:23,DEPOSIT,0.00,100.00,,,,,,
3,28841444,2022-03-22 06:21:16,SELL,0.001,EURUSD,1.09858,1.09891,0.00,-0.03,0.00 pips,
4,28828714,2022-03-22 02:11:47,SELL,0.001,EURUSD,1.10160,1.10100,0.01,0.06,0.01 pips,
5,25403971,2022-03-01 00:28:18,DEPOSIT,0.00,0.01,,,,,,
6,25156217,2022-02-26 14:02:54,WITHDRAWAL,0.00,-2.87,,,,,,
7,24863584,2022-02-24 14:03:20,SELL,0.001,EURUSD,1.11736,1.11674,0.01,0.06,0.01 pips,
8,24845950,2022-02-24 13:06:34,SELL,0.001,EURUSD,1.11773,1.11713,0.01,0.06,0.01 pips,
9,24814691,2022-02-24 12:01:27,SELL,0.001,EURUSD,1.12105,1.12045,0.01,0.06,0.01 pips,
10,24759999,2022-02-24 11:39:03,SELL,0.001,EURUSD,1.12372,1.12312,0.01,0.06,0.01 pips,
11,24749673,2022-02-24 07:05:23,SELL,0.001,EURUSD,1.12447,1.12384,0.01,0.06,0.01 pips,
12,24717960,2022-02-24 06:10:17,SELL,0.001,EURUSD,1.12374,1.12312,0.01,0.06,0.01 pips,
13,24684282,2022-02-24 05:08:34,SELL,0.001,EURUSD,1.12724,1.12662,0.01,0.06,0.01 pips,
14,24671002,2022-02-24 04:35:51,SELL,0.0016,EURUSD,1.12924,1.12819,0.02,0.17,0.02 pips,
15,24664510,2022-02-24 04:35:51,SELL,0.001,EURUSD,1.12808,1.12819,0.00,-0.01,0.00 pips,
16,24638286,2022-02-24 02:16:07,SELL,0.001,EURUSD,1.13045,1.12985,0.01,0.06,0.01 pips,
17,24629641,2022-02-23 22:42:21,SELL,0.001,EURUSD,1.13083,1.13022,0.01,0.06,0.01 pips,
18,24618109,2022-02-23 20:09:00,SELL,0.001,EURUSD,1.13132,1.13090,0.00,0.04,0.00 pips,
19,24604445,2022-02-23 18:08:53,SELL,0.001,EURUSD,1.13238,1.13178,0.01,0.06,0.01 pips,1 ... 58 59 60 61 62 ... 107
0,24585113,2022-02-23 17:17:54,SELL,0.001,EURUSD,1.13330,1.13270,0.01,0.06,0.01 pips,
1,24542899,2022-02-23 16:52:51,SELL,0.0024,EURUSD,1.13549,1.13360,0.05,0.45,0.05 pips,
2,24515676,2022-02-23 16:52:52,SELL,0.0016,EURUSD,1.13389,1.13358,0.00,0.05,0.00 pips,
3,24494761,2022-02-23 16:52:53,SELL,0.001,EURUSD,1.13216,1.13353,-0.01,-0.14,-0.01 pips,
4,24458931,2022-02-23 04:47:12,SELL,0.001,EURUSD,1.13278,1.13218,0.01,0.06,0.01 pips,
5,24449713,2022-02-22 20:55:03,SELL,0.001,EURUSD,1.13327,1.13267,0.01,0.06,0.01 pips,
6,24369030,2022-02-22 19:25:19,SELL,0.0024,EURUSD,1.13517,1.13266,0.06,0.60,0.06 pips,
7,24329823,2022-02-22 19:25:28,SELL,0.0016,EURUSD,1.13249,1.13268,0.00,-0.03,0.00 pips,
8,24311057,2022-02-22 19:25:34,SELL,0.001,EURUSD,1.12957,1.13266,-0.03,-0.31,-0.03 pips,
9,24296511,2022-02-22 09:18:54,SELL,0.0016,EURUSD,1.13060,1.12943,0.02,0.19,0.02 pips,
10,24286334,2022-02-22 09:18:54,SELL,0.001,EURUSD,1.12915,1.12943,0.00,-0.03,0.00 pips,
11,24275018,2022-02-22 05:37:07,SELL,0.001,EURUSD,1.13030,1.12966,0.01,0.06,0.01 pips,
12,24260672,2022-02-22 03:49:40,SELL,0.001,EURUSD,1.13083,1.13023,0.01,0.06,0.01 pips,
13,24238089,2022-02-22 01:01:29,SELL,0.001,EURUSD,1.13140,1.13080,0.01,0.06,0.01 pips,
14,24236273,2022-02-21 22:12:48,SELL,0.001,EURUSD,1.13176,1.13115,0.01,0.06,0.01 pips,
15,24226225,2022-02-21 21:11:34,SELL,0.001,EURUSD,1.13165,1.13104,0.01,0.06,0.01 pips,
16,24214445,2022-02-21 20:00:11,SELL,0.0016,EURUSD,1.13457,1.13324,0.02,0.21,0.02 pips,
17,24193733,2022-02-21 20:00:11,SELL,0.001,EURUSD,1.13288,1.13324,0.00,-0.04,0.00 pips,
18,24181156,2022-02-21 15:56:44,SELL,0.001,EURUSD,1.13336,1.13276,0.01,0.06,0.01 pips,
19,24169253,2022-02-21 14:44:21,SELL,0.001,EURUSD,1.13464,1.13401,0.01,0.06,0.01 pips,1 ... 59 60 61 62 63 ... 107
0,22752043,2022-02-14 16:31:42,SELL,0.001,EURUSD,1.13139,1.13078,0.01,0.06,0.01 pips,
1,22739188,2022-02-14 15:13:48,SELL,0.001,EURUSD,1.13269,1.13202,0.01,0.07,0.01 pips,
2,22722168,2022-02-14 14:09:54,SELL,0.001,EURUSD,1.13103,1.13042,0.01,0.06,0.01 pips,
3,22717710,2022-02-14 13:06:10,SELL,0.001,EURUSD,1.13133,1.13073,0.01,0.06,0.01 pips,
4,22702252,2022-02-14 12:19:29,SELL,0.001,EURUSD,1.13085,1.13025,0.01,0.06,0.01 pips,
5,22654852,2022-02-14 10:04:49,SELL,0.001,EURUSD,1.13426,1.13366,0.01,0.06,0.01 pips,
6,22648742,2022-02-14 04:20:33,SELL,0.001,EURUSD,1.13529,1.13469,0.01,0.06,0.01 pips,
7,22638989,2022-02-14 03:37:34,SELL,0.001,EURUSD,1.13639,1.13577,0.01,0.06,0.01 pips,
8,22623212,2022-02-13 14:09:55,WITHDRAWAL,0.00,-9.03,,,,,,
9,22553169,2022-02-11 21:01:46,SELL,0.001,EURUSD,1.13500,1.13480,0.00,0.02,0.00 pips,
10,22509090,2022-02-11 20:33:01,SELL,0.0016,EURUSD,1.14014,1.13900,0.02,0.18,0.02 pips,
11,22497784,2022-02-11 20:33:01,SELL,0.001,EURUSD,1.13884,1.13900,0.00,-0.02,0.00 pips,
12,22474064,2022-02-11 16:29:37,SELL,0.0024,EURUSD,1.14056,1.13899,0.04,0.38,0.04 pips,
13,22448829,2022-02-11 16:29:39,SELL,0.0016,EURUSD,1.13924,1.13897,0.00,0.04,0.00 pips,
14,22399537,2022-02-11 16:29:40,SELL,0.001,EURUSD,1.13752,1.13893,-0.01,-0.14,-0.01 pips,
15,22384645,2022-02-11 08:51:01,SELL,0.001,EURUSD,1.13803,1.13739,0.01,0.06,0.01 pips,
16,22363837,2022-02-11 06:01:10,SELL,0.001,EURUSD,1.13983,1.13923,0.01,0.06,0.01 pips,
17,22352510,2022-02-11 02:19:57,SELL,0.001,EURUSD,1.14106,1.14046,0.01,0.06,0.01 pips,
18,22338519,2022-02-11 01:00:42,SELL,0.001,EURUSD,1.14277,1.14212,0.01,0.07,0.01 pips,
19,22323271,2022-02-10 23:21:27,SELL,0.001,EURUSD,1.14307,1.14247,0.01,0.06,0.01 pips,1 ... 60 61 62 63 64 ... 107
0,22304154,2022-02-10 22:39:49,SELL,0.001,EURUSD,1.14487,1.14426,0.01,0.06,0.01 pips,
1,22254372,2022-02-10 21:06:32,SELL,0.001,EURUSD,1.14639,1.14576,0.01,0.06,0.01 pips,
2,22226103,2022-02-10 19:46:11,SELL,0.0024,EURUSD,1.14880,1.14585,0.07,0.71,0.07 pips,
3,22192374,2022-02-10 19:46:11,SELL,0.0016,EURUSD,1.14663,1.14585,0.01,0.12,0.01 pips,
4,22150667,2022-02-10 19:46:11,SELL,0.001,EURUSD,1.14068,1.14585,-0.05,-0.52,-0.05 pips,
5,22130862,2022-02-10 16:01:35,SELL,0.001,EURUSD,1.14056,1.13995,0.01,0.06,0.01 pips,
6,22089019,2022-02-10 15:30:03,SELL,0.0024,EURUSD,1.14427,1.14269,0.04,0.38,0.04 pips,
7,22059993,2022-02-10 15:30:03,SELL,0.0016,EURUSD,1.14283,1.14269,0.00,0.02,0.00 pips,
8,22055180,2022-02-10 15:30:03,SELL,0.001,EURUSD,1.14166,1.14269,-0.01,-0.10,-0.01 pips,
9,22049056,2022-02-10 02:38:44,SELL,0.001,EURUSD,1.14245,1.14185,0.01,0.06,0.01 pips,
10,21996828,2022-02-09 22:18:17,SELL,0.0024,EURUSD,1.14406,1.14218,0.05,0.45,0.05 pips,
11,21981242,2022-02-09 22:18:17,SELL,0.0016,EURUSD,1.14214,1.14218,0.00,-0.01,0.00 pips,
12,21973667,2022-02-09 22:18:17,SELL,0.001,EURUSD,1.14077,1.14218,-0.01,-0.14,-0.01 pips,
13,21966424,2022-02-09 09:38:12,SELL,0.001,EURUSD,1.14171,1.14109,0.01,0.06,0.01 pips,
14,21953956,2022-02-09 08:57:01,SELL,0.0016,EURUSD,1.14311,1.14184,0.02,0.20,0.02 pips,
15,21938331,2022-02-09 08:57:01,SELL,0.001,EURUSD,1.14136,1.14184,0.00,-0.05,0.00 pips,
16,21934641,2022-02-08 21:46:34,SELL,0.001,EURUSD,1.14219,1.14159,0.01,0.06,0.01 pips,
17,21923693,2022-02-08 20:16:42,SELL,0.0016,EURUSD,1.14177,1.14076,0.02,0.16,0.02 pips,
18,21905188,2022-02-08 20:16:42,SELL,0.001,EURUSD,1.14079,1.14076,0.00,0.00,0.00 pips,
19,21883538,2022-02-08 15:05:52,SELL,0.0016,EURUSD,1.14269,1.14097,0.03,0.28,0.03 pips,1 ... 61 62 63 64 65 ... 107
0,21860631,2022-02-08 15:05:52,SELL,0.001,EURUSD,1.13984,1.14097,-0.01,-0.11,-0.01 pips,
1,21843853,2022-02-08 09:13:44,SELL,0.001,EURUSD,1.14162,1.14095,0.01,0.07,0.01 pips,
2,21838035,2022-02-08 07:51:52,SELL,0.001,EURUSD,1.14230,1.14168,0.01,0.06,0.01 pips,
3,21815163,2022-02-08 06:41:37,SELL,0.0016,EURUSD,1.14425,1.14270,0.02,0.25,0.02 pips,
4,21805616,2022-02-08 06:41:37,SELL,0.001,EURUSD,1.14179,1.14270,-0.01,-0.09,-0.01 pips,
5,21800412,2022-02-07 19:23:57,SELL,0.001,EURUSD,1.14333,1.14271,0.01,0.06,0.01 pips,
6,21790080,2022-02-07 18:14:39,SELL,0.001,EURUSD,1.14425,1.14365,0.01,0.06,0.01 pips,
7,21778810,2022-02-07 17:51:55,SELL,0.001,EURUSD,1.14375,1.14313,0.01,0.06,0.01 pips,
8,21768805,2022-02-07 16:06:40,SELL,0.001,EURUSD,1.14390,1.14329,0.01,0.06,0.01 pips,
9,21759142,2022-02-07 15:28:35,SELL,0.0024,EURUSD,1.14544,1.14383,0.04,0.39,0.04 pips,
10,21752000,2022-02-07 15:28:35,SELL,0.0016,EURUSD,1.14425,1.14383,0.01,0.07,0.01 pips,
11,21738810,2022-02-07 15:28:35,SELL,0.001,EURUSD,1.14231,1.14383,-0.02,-0.15,-0.02 pips,
12,21719511,2022-02-07 11:12:22,SELL,0.001,EURUSD,1.14320,1.14260,0.01,0.06,0.01 pips,
13,21707397,2022-02-07 09:31:17,SELL,0.0016,EURUSD,1.14378,1.14276,0.02,0.16,0.02 pips,
14,21701777,2022-02-07 09:31:17,SELL,0.001,EURUSD,1.14270,1.14276,0.00,-0.01,0.00 pips,
15,21665019,2022-02-07 04:22:04,SELL,0.0024,EURUSD,1.14513,1.14353,0.04,0.38,0.04 pips,
16,21644534,2022-02-07 04:22:04,SELL,0.0016,EURUSD,1.14412,1.14353,0.01,0.09,0.01 pips,
17,21632976,2022-02-11 21:01:46,SELL,0.001,EURUSD,1.14370,1.13486,0.09,0.88,0.09 pips,
18,21627747,2022-02-07 04:22:04,SELL,0.001,EURUSD,1.14176,1.14353,-0.02,-0.18,-0.02 pips,
19,21616808,2022-02-11 21:01:47,SELL,0.005,EURUSD,1.14501,1.13484,0.51,5.06,0.51 pips,1 ... 62 63 64 65 66 ... 107
0,21607169,2022-02-11 21:01:47,SELL,0.005,EURUSD,1.14270,1.13487,0.39,3.89,0.39 pips,
1,21582610,2022-02-04 15:30:01,SELL,0.0072,EURUSD,1.14779,1.14429,0.25,2.52,0.25 pips,
2,21526727,2022-02-04 15:30:01,SELL,0.0052,EURUSD,1.14624,1.14429,0.10,1.01,0.10 pips,
3,21488242,2022-02-04 15:30:01,SELL,0.0034,EURUSD,1.14428,1.14429,0.00,-0.01,0.00 pips,
4,21449918,2022-02-04 15:30:01,SELL,0.0022,EURUSD,1.14161,1.14429,-0.06,-0.59,-0.06 pips,
5,21426974,2022-02-04 15:30:01,SELL,0.0014,EURUSD,1.13897,1.14429,-0.07,-0.75,-0.07 pips,
6,21391997,2022-02-04 15:30:01,SELL,0.001,EURUSD,1.13662,1.14429,-0.08,-0.77,-0.08 pips,
7,21386360,2022-02-11 21:01:48,SELL,0.005,EURUSD,1.13473,1.13474,0.00,-0.04,0.00 pips,
8,21362384,2022-02-03 15:15:13,SELL,0.001,EURUSD,1.12907,1.12846,0.01,0.06,0.01 pips,
9,21336938,2022-02-03 14:46:21,SELL,0.001,EURUSD,1.12784,1.12722,0.01,0.06,0.01 pips,
