,0,1,2,3,4,5,6,7,8,9,10
11,31121020,2022-08-08 15:06:10,SELL,0.03,AUDNZD,1.11010,1.10904,0.19,1.92,0.19 pips,
12,31118964,2022-08-08 17:07:20,SELL,0.03,AUDCAD,0.89631,0.89779,-0.35,-3.54,-0.35 pips,
13,31113670,2022-08-06 21:44:52,WITHDRAWAL,0.00,-782.40,,,,,,
14,31062934,2022-08-05 15:32:41,SELL,0.02,NZDCAD,0.81082,0.80842,0.36,3.59,0.36 pips,
15,31017719,2022-08-05 15:30:11,SELL,0.02,AUDCAD,0.89476,0.89367,0.16,1.60,0.16 pips,
16,31011057,2022-08-05 15:32:41,SELL,0.02,NZDCAD,0.80721,0.80842,-0.20,-1.99,-0.20 pips,
17,31010669,2022-08-04 04:56:03,BUY,0.02,AUDNZD,1.10596,1.10703,0.13,1.29,0.13 pips,
18,30953113,2022-08-03 04:58:40,BUY,0.02,AUDCAD,0.88820,0.88926,0.16,1.59,0.16 pips,
19,30951633,2022-08-03 02:49:09,SELL,0.02,AUDNZD,1.10973,1.10864,0.13,1.29,0.13 pips,1 ... 10 11 12 13 14 ... 18
0,30951356,2022-08-03 06:53:06,BUY,0.02,NZDCAD,0.80194,0.80440,0.38,3.77,0.38 pips,
1,30943062,2022-08-03 06:53:06,BUY,0.02,NZDCAD,0.80572,0.80440,-0.21,-2.13,-0.21 pips,
2,30908565,2022-08-02 17:44:57,BUY,0.02,AUDNZD,1.10137,1.10404,0.33,3.29,0.33 pips,
3,30899954,2022-08-02 17:59:24,BUY,0.02,AUDCAD,0.89285,0.89393,0.16,1.62,0.16 pips,
4,30889870,2022-08-02 17:44:57,BUY,0.02,AUDNZD,1.10555,1.10404,-0.20,-1.96,-0.20 pips,
5,30854690,2022-08-02 07:30:40,SELL,0.02,AUDCAD,0.90203,0.89886,0.48,4.84,0.48 pips,
6,30849602,2022-08-02 10:10:45,SELL,0.02,NZDCAD,0.81234,0.80953,0.43,4.25,0.43 pips,
7,30816819,2022-08-02 10:10:45,SELL,0.02,NZDCAD,0.80791,0.80953,-0.26,-2.63,-0.26 pips,
8,30816592,2022-08-02 07:30:40,SELL,0.02,AUDCAD,0.89794,0.89886,-0.15,-1.53,-0.15 pips,
9,30785907,2022-08-01 05:27:40,BUY,0.02,AUDNZD,1.10962,1.11068,0.13,1.27,0.13 pips,
10,30744857,2022-07-29 17:32:34,BUY,0.02,AUDCAD,0.88933,0.89180,0.38,3.79,0.38 pips,
11,30742554,2022-07-29 17:59:19,BUY,0.02,NZDCAD,0.80115,0.80347,0.36,3.57,0.36 pips,
12,30740183,2022-07-29 17:32:34,BUY,0.02,AUDCAD,0.89316,0.89180,-0.22,-2.18,-0.22 pips,
13,30737699,2022-07-29 17:59:19,BUY,0.02,NZDCAD,0.80457,0.80347,-0.18,-1.76,-0.18 pips,
14,30719177,2022-07-29 11:09:44,SELL,0.02,AUDCAD,0.89889,0.89773,0.18,1.75,0.18 pips,
15,30712611,2022-07-29 12:23:00,SELL,0.02,NZDCAD,0.80775,0.80670,0.16,1.58,0.16 pips,
16,30710249,2022-07-29 02:24:56,DEPOSIT,0.00,202.88,,,,,,
17,30709885,2022-07-29 01:47:22,DEPOSIT,0.00,2804.61,,,,,,
18,24295910,2022-05-13 12:51:14,WITHDRAWAL,0.00,-1999.79,,,,,,
19,24282075,2022-05-13 12:46:52,BUY,0.01,XAUUSD,1824.92,1823.63,-0.14,-1.36,-0.14 pips,1 ... 11 12 13 14 15 ... 18
0,24280160,2022-05-13 11:04:23,BUY,0.01,XAUUSD,1824.55,1825.25,0.06,0.63,0.06 pips,
1,24258730,2022-05-13 10:28:30,BUY,0.01,XAUUSD,1825.02,1825.61,0.05,0.52,0.05 pips,
2,24258348,2022-05-13 09:19:19,DEPOSIT,0.00,2000.00,,,,,,
3,23400405,2022-05-04 21:51:59,WITHDRAWAL,0.00,-150.29,,,,,,
4,23400166,2022-05-04 21:51:10,BUY,0.06,.DE40Cash,14108.8,14117.5,0.05,0.54,0.05 pips,
5,23400160,2022-05-04 21:51:07,BUY,0.02,.DE40Cash,14108.8,14119.0,0.02,0.22,0.02 pips,
6,23400155,2022-05-04 21:51:05,BUY,0.03,.DE40Cash,14108.8,14114.7,0.02,0.19,0.02 pips,
7,23400107,2022-05-04 21:51:03,BUY,0.04,.DE40Cash,14108.8,14111.3,0.01,0.10,0.01 pips,
8,23400070,2022-05-04 21:50:42,BUY,0.15,.DE40Cash,14109.9,14108.8,-0.02,-0.20,-0.02 pips,
9,23399872,2022-05-04 21:50:05,BUY,0.08,.DE40Cash,14109.1,14124.4,0.13,1.29,0.13 pips,
10,23399728,2022-05-04 21:50:04,BUY,0.03,.DE40Cash,14109.1,14126.8,0.06,0.56,0.06 pips,
11,23399667,2022-05-04 21:50:01,BUY,0.04,.DE40Cash,14109.1,14114.6,0.02,0.22,0.02 pips,
12,23399658,2022-05-04 21:49:50,BUY,0.11,.DE40Cash,14110.6,14116.5,0.07,0.68,0.07 pips,
13,23399650,2022-05-04 21:49:45,BUY,0.04,.DE40Cash,14110.6,14117.1,0.03,0.27,0.03 pips,
14,23399409,2022-05-04 21:48:08,SELL,0.11,.DE40Cash,14123.0,14120.4,0.03,0.29,0.03 pips,
15,23399397,2022-05-04 21:48:06,SELL,0.04,.DE40Cash,14123.0,14118.0,0.02,0.20,0.02 pips,
16,23399396,2022-05-04 21:47:58,SELL,0.11,.DE40Cash,14123.2,14120.9,0.03,0.26,0.03 pips,
17,23399378,2022-05-04 21:47:57,SELL,0.04,.DE40Cash,14123.2,14122.1,0.00,0.04,0.00 pips,
18,23399351,2022-05-04 21:47:52,SELL,0.15,.DE40Cash,14126.6,14126.2,0.00,0.04,0.00 pips,
19,23399345,2022-05-04 21:47:45,SELL,0.11,.DE40Cash,14130.9,14126.9,0.05,0.46,0.05 pips,1 ... 12 13 14 15 16 17 18
0,23399321,2022-05-04 21:47:44,SELL,0.04,.DE40Cash,14130.9,14128.3,0.01,0.10,0.01 pips,
1,23398552,2022-05-04 21:47:05,SELL,0.15,.DE40Cash,14109.3,14119.2,-0.16,-1.59,-0.16 pips,
2,23396802,2022-05-04 21:44:01,SELL,0.11,.DE40Cash,14085.8,14085.1,0.01,0.07,0.01 pips,
3,23396622,2022-05-04 21:44:00,SELL,0.04,.DE40Cash,14085.8,14082.3,0.01,0.14,0.01 pips,
4,23396457,2022-05-04 21:43:51,SELL,0.15,.DE40Cash,14081.3,14082.8,-0.03,-0.26,-0.03 pips,
5,23396446,2022-05-04 21:43:45,SELL,0.11,.DE40Cash,14075.3,14075.9,-0.01,-0.08,-0.01 pips,
6,23396289,2022-05-04 21:43:44,SELL,0.04,.DE40Cash,14075.3,14072.9,0.01,0.09,0.01 pips,
7,23395969,2022-05-04 21:43:40,SELL,0.15,.DE40Cash,14064.4,14079.8,-0.25,-2.46,-0.25 pips,
8,23395477,2022-05-04 21:42:05,SELL,0.11,.DE40Cash,14063.8,14060.8,0.03,0.34,0.03 pips,
9,23395327,2022-05-04 21:42:04,SELL,0.04,.DE40Cash,14063.8,14057.7,0.03,0.25,0.03 pips,
10,23395307,2022-05-04 21:41:59,SELL,0.15,.DE40Cash,14052.8,14064.3,-0.18,-1.84,-0.18 pips,
11,23395002,2022-05-04 21:41:48,SELL,0.15,.DE40Cash,14054.8,14055.8,-0.02,-0.18,-0.02 pips,
12,23394844,2022-05-04 21:41:36,SELL,0.15,.DE40Cash,14044.7,14056.8,-0.19,-1.94,-0.19 pips,
13,23392903,2022-05-04 21:37:05,SELL,0.11,.DE40Cash,14044.8,14045.3,-0.01,-0.07,-0.01 pips,
14,23392881,2022-05-04 21:37:04,SELL,0.04,.DE40Cash,14044.8,14042.8,0.01,0.07,0.01 pips,
15,23392855,2022-05-04 21:36:59,SELL,0.15,.DE40Cash,14039.8,14046.3,-0.11,-1.05,-0.11 pips,
16,23392851,2022-05-04 21:36:46,SELL,0.11,.DE40Cash,14048.3,14042.4,0.07,0.67,0.07 pips,
17,23392804,2022-05-04 21:36:45,SELL,0.04,.DE40Cash,14048.3,14043.4,0.02,0.20,0.02 pips,
18,23392761,2022-05-04 21:36:18,SELL,0.11,.DE40Cash,14032.4,14031.3,0.01,0.12,0.01 pips,
19,23392747,2022-05-04 21:36:16,SELL,0.04,.DE40Cash,14032.4,14032.3,0.00,-0.01,0.00 pips,1 ... 13 14 15 16 17 18
0,23392728,2022-05-04 21:36:02,SELL,0.11,.DE40Cash,14029.8,14028.9,0.01,0.09,0.01 pips,
1,23392690,2022-05-04 21:36:01,SELL,0.04,.DE40Cash,14029.8,14025.1,0.02,0.19,0.02 pips,
2,23392682,2022-05-04 21:35:53,SELL,0.11,.DE40Cash,14031.3,14026.9,0.05,0.50,0.05 pips,
3,23392670,2022-05-04 21:35:51,SELL,0.04,.DE40Cash,14031.3,14029.3,0.01,0.07,0.01 pips,
4,23392663,2022-05-04 21:35:44,SELL,0.11,.DE40Cash,14018.4,14012.8,0.06,0.64,0.06 pips,
5,23392643,2022-05-04 21:35:43,SELL,0.04,.DE40Cash,14018.4,14013.3,0.02,0.20,0.02 pips,
6,23392292,2022-05-04 21:34:05,BUY,0.15,.DE40Cash,14013.9,14004.4,-0.15,-1.52,-0.15 pips,
7,23391919,2022-05-04 21:32:48,BUY,0.08,.DE40Cash,14018.8,14025.8,0.06,0.58,0.06 pips,
8,23391917,2022-05-04 21:32:47,BUY,0.03,.DE40Cash,14018.8,14028.8,0.03,0.32,0.03 pips,
9,23391895,2022-05-04 21:32:46,BUY,0.04,.DE40Cash,14018.8,14025.8,0.03,0.28,0.03 pips,
10,23391875,2022-05-04 21:32:29,BUY,0.11,.DE40Cash,14011.3,14019.3,0.09,0.92,0.09 pips,
11,23391853,2022-05-04 21:32:28,BUY,0.04,.DE40Cash,14011.3,14019.3,0.03,0.33,0.03 pips,
12,23391479,2022-05-04 21:31:45,BUY,0.08,.DE40Cash,14024.3,14032.8,0.07,0.71,0.07 pips,
13,23391469,2022-05-04 21:31:43,BUY,0.03,.DE40Cash,14024.3,14034.8,0.03,0.33,0.03 pips,
14,23391317,2022-05-04 21:31:41,BUY,0.04,.DE40Cash,14024.3,14028.3,0.02,0.16,0.02 pips,
15,23391309,2022-05-04 21:31:37,BUY,0.11,.DE40Cash,14032.3,14033.8,0.02,0.16,0.02 pips,
16,23391154,2022-05-04 21:31:35,BUY,0.04,.DE40Cash,14032.3,14035.3,0.01,0.12,0.01 pips,
17,23391142,2022-05-04 21:31:24,BUY,0.15,.DE40Cash,14028.8,14030.8,0.03,0.30,0.03 pips,
18,23391001,2022-05-04 21:31:19,BUY,0.15,.DE40Cash,14033.3,14032.4,-0.02,-0.16,-0.02 pips,
19,23390990,2022-05-04 21:31:13,BUY,0.11,.DE40Cash,14029.3,14037.4,0.09,0.93,0.09 pips,1 ... 14 15 16 17 18
0,23390986,2022-05-04 21:31:12,BUY,0.04,.DE40Cash,14029.3,14035.4,0.03,0.25,0.03 pips,
1,23390963,2022-05-04 21:31:01,BUY,0.1,.DE40Cash,14030.4,14046.8,0.17,1.72,0.17 pips,
2,23390940,2022-05-04 21:31:00,BUY,0.04,.DE40Cash,14030.4,14042.9,0.05,0.52,0.05 pips,
3,23390937,2022-05-04 21:30:54,BUY,0.1,.DE40Cash,14031.8,14030.4,-0.02,-0.16,-0.02 pips,
4,23390908,2022-05-04 21:30:53,BUY,0.04,.DE40Cash,14031.8,14037.8,0.02,0.24,0.02 pips,
5,23390904,2022-05-04 21:30:49,BUY,0.1,.DE40Cash,14030.8,14031.8,0.01,0.10,0.01 pips,
6,23390889,2022-05-04 21:30:48,BUY,0.04,.DE40Cash,14030.8,14032.8,0.01,0.07,0.01 pips,
7,23390863,2022-05-04 21:30:45,BUY,0.15,.DE40Cash,14043.9,14032.3,-0.19,-1.85,-0.19 pips,
8,23390859,2022-05-04 21:30:38,BUY,0.11,.DE40Cash,14051.3,14057.3,0.07,0.69,0.07 pips,
9,23390853,2022-05-04 21:30:37,BUY,0.04,.DE40Cash,14051.3,14056.3,0.02,0.20,0.02 pips,
10,23390707,2022-05-04 21:30:34,BUY,0.15,.DE40Cash,14065.3,14054.4,-0.18,-1.75,-0.18 pips,
11,23390481,2022-05-04 21:28:02,SELL,0.15,.DE40Cash,14076.0,14086.1,-0.16,-1.62,-0.16 pips,
12,23390476,2022-05-04 21:27:50,SELL,0.15,.DE40Cash,14069.8,14077.8,-0.13,-1.29,-0.13 pips,
13,23390472,2022-05-04 21:27:37,SELL,0.15,.DE40Cash,14071.4,14070.7,0.01,0.09,0.01 pips,
14,23389959,2022-05-04 21:24:01,SELL,0.01,.DE40Cash,14047.2,14046.0,0.00,0.01,0.00 pips,
15,23389946,2022-05-04 21:24:01,SELL,0.01,.DE40Cash,14047.2,14045.7,0.00,0.02,0.00 pips,
16,23387774,2022-05-04 21:12:08,SELL,0.11,.DE40Cash,14061.3,14054.5,0.08,0.78,0.08 pips,
17,23387743,2022-05-04 21:12:06,SELL,0.04,.DE40Cash,14061.3,14051.9,0.04,0.39,0.04 pips,
18,23387552,2022-05-04 21:11:01,BUY,0.01,.DE40Cash,14041.1,14045.3,0.00,0.04,0.00 pips,
19,23386905,2022-05-04 21:08:02,BUY,0.01,.DE40Cash,14034.3,14040.0,0.01,0.06,0.01 pips,1 ... 14 15 16 17 18
