num,time,side,lot,sym,o,c,pip,size,pips,
110449203,2022-06-25 05:12:34,DEPOSIT,0,11.55,,,,,,
110449184,2022-06-25 05:02:34,DEPOSIT,0,13.17,,,,,,
110449128,2022-06-25 04:15:39,DEPOSIT,0,2.29,,,,,,
110449107,2022-06-25 04:04:39,DEPOSIT,0,23.93,1 ... 34 35 36 37 38 ... 107,,,,,
109601114,2022-06-20 21:06:21,DEPOSIT,0,0.77,,,,,,
109547678,2022-06-21 09:00:06,SELL,0.05,NZDCAD,0.82652,0.81914,2.83,28.29,2.83 pips,
109547147,2022-06-21 17:13:51,SELL,0.05,NZDCAD,0.82635,0.81869,2.94,29.43,2.94 pips,
109547104,2022-06-21 04:45:02,SELL,0.05,NZDCAD,0.82635,0.82116,1.98,19.81,1.98 pips,
109542060,2022-06-20 19:30:16,SELL,0.05,NZDCAD,0.8258,0.82349,0.88,8.76,0.88 pips,
109542029,2022-06-20 20:00:11,SELL,0.05,NZDCAD,0.8258,0.82324,0.97,9.72,0.97 pips,
109460886,2022-06-18 10:53:14,DEPOSIT,0,9.35,,,,,,
109460883,2022-06-18 10:53:11,DEPOSIT,0,1.63,,,,,,
109460878,2022-06-18 10:53:05,DEPOSIT,0,1.61,,,,,,
109460871,2022-06-18 10:53:02,DEPOSIT,0,4.64,,,,,,
109460865,2022-06-18 10:52:56,DEPOSIT,0,9.35,,,,,,
109460847,2022-06-18 10:52:45,DEPOSIT,0,2.16,,,,,,
109460839,2022-06-18 10:52:39,DEPOSIT,0,0.36,,,,,,
109460838,2022-06-18 10:52:36,DEPOSIT,0,2.45,,,,,,
109460824,2022-06-18 10:52:29,DEPOSIT,0,2.02,,,,,,
109460817,2022-06-18 10:52:16,DEPOSIT,0,5.88,,,,,,
109460805,2022-06-18 10:52:10,DEPOSIT,0,2.61,,,,,,
109460792,2022-06-18 10:52:03,DEPOSIT,0,5.48,,,,,,
109460791,2022-06-18 10:52:03,DEPOSIT,0,6.18,,,,,,
109460630,2022-06-18 10:51:20,DEPOSIT,0,5.52,1 ... 35 36 37 38 39 ... 107,,,,,
109460271,2022-06-18 10:48:38,DEPOSIT,0,26.07,,,,,,
109460069,2022-06-18 10:45:59,DEPOSIT,0,25.12,,,,,,
109459948,2022-06-18 10:44:10,DEPOSIT,0,6.13,,,,,,
109459930,2022-06-18 10:43:58,DEPOSIT,0,5.03,,,,,,
109459825,2022-06-18 10:38:07,DEPOSIT,0,0.24,,,,,,
109459805,2022-06-18 10:35:22,DEPOSIT,0,1.49,,,,,,
109459802,2022-06-18 10:35:08,DEPOSIT,0,10.87,,,,,,
109459801,2022-06-18 10:35:07,DEPOSIT,0,10.87,,,,,,
109459800,2022-06-18 10:35:07,DEPOSIT,0,10.87,,,,,,
109459799,2022-06-18 10:35:07,DEPOSIT,0,10.87,,,,,,
109459798,2022-06-18 10:35:06,DEPOSIT,0,10.87,,,,,,
109459797,2022-06-18 10:35:06,DEPOSIT,0,10.87,,,,,,
109459796,2022-06-18 10:35:06,DEPOSIT,0,10.87,,,,,,
109459795,2022-06-18 10:35:06,DEPOSIT,0,10.87,,,,,,
109459794,2022-06-18 10:35:05,DEPOSIT,0,10.87,,,,,,
109459793,2022-06-18 10:35:05,DEPOSIT,0,10.87,,,,,,
109459783,2022-06-18 10:34:08,DEPOSIT,0,4.7,,,,,,
109459750,2022-06-18 10:30:56,DEPOSIT,0,6.13,,,,,,
109459724,2022-06-18 10:28:00,DEPOSIT,0,2.17,,,,,,
109459715,2022-06-18 10:27:36,DEPOSIT,0,0.69,1 ... 36 37 38 39 40 ... 107,,,,,
109459632,2022-06-18 10:20:54,DEPOSIT,0,12.31,,,,,,
109459616,2022-06-18 10:19:56,DEPOSIT,0,23.46,,,,,,
109459598,2022-06-18 10:17:56,DEPOSIT,0,5,,,,,,
109459551,2022-06-18 10:13:16,DEPOSIT,0,4.02,,,,,,
109459528,2022-06-18 10:10:44,DEPOSIT,0,5.18,,,,,,
109459498,2022-06-18 10:08:09,DEPOSIT,0,5.76,,,,,,
109459461,2022-06-18 10:06:46,DEPOSIT,0,6.13,,,,,,
109459459,2022-06-18 10:06:37,DEPOSIT,0,4.39,,,,,,
109459417,2022-06-18 10:04:22,DEPOSIT,0,6.17,,,,,,
109459415,2022-06-18 10:04:20,DEPOSIT,0,4.39,,,,,,
109459412,2022-06-18 10:04:11,DEPOSIT,0,4.35,,,,,,
109459394,2022-06-18 10:03:40,DEPOSIT,0,6.13,,,,,,
109459317,2022-06-18 09:58:50,DEPOSIT,0,6.13,,,,,,
109459316,2022-06-18 09:58:49,DEPOSIT,0,4.98,,,,,,
109459309,2022-06-18 09:58:11,DEPOSIT,0,2.04,,,,,,
109459258,2022-06-18 09:56:09,DEPOSIT,0,4.88,,,,,,
109459058,2022-06-18 09:43:21,DEPOSIT,0,5.34,,,,,,
109458971,2022-06-18 09:35:13,DEPOSIT,0,26.07,,,,,,
109458969,2022-06-18 09:35:10,DEPOSIT,0,5.2,,,,,,
109458651,2022-06-18 08:13:59,DEPOSIT,0,5.51,1 ... 37 38 39 40 41 ... 107,,,,,
109458639,2022-06-18 08:06:34,DEPOSIT,0,0.22,,,,,,
109458578,2022-06-18 06:43:54,DEPOSIT,0,10.99,,,,,,
109458557,2022-06-18 06:04:19,DEPOSIT,0,2.38,,,,,,
109458545,2022-06-18 05:59:29,DEPOSIT,0,6.87,,,,,,
109458500,2022-06-18 05:26:05,DEPOSIT,0,5.89,,,,,,
109458491,2022-06-18 05:18:19,DEPOSIT,0,11.04,,,,,,
109458473,2022-06-18 05:08:39,DEPOSIT,0,11.07,,,,,,
109458400,2022-06-18 04:06:23,DEPOSIT,0,30.01,,,,,,
109391539,2022-06-21 20:00:01,SELL,0.05,NZDCAD,0.8251,0.81902,2.32,23.17,2.32 pips,
109391281,2022-06-17 17:07:37,SELL,0.05,NZDCAD,0.82531,0.82095,1.65,16.51,1.65 pips,
109372145,2022-06-20 20:15:12,SELL,0.05,NZDCAD,0.82408,0.82297,0.4,3.98,0.40 pips,
109366496,2022-06-21 03:43:04,SELL,0.05,NZDCAD,0.82256,0.82123,0.48,4.76,0.48 pips,
109366466,2022-06-20 22:15:03,SELL,0.05,NZDCAD,0.82256,0.82242,0.03,0.25,0.03 pips,
109366439,2022-06-20 23:45:04,SELL,0.05,NZDCAD,0.82254,0.82241,0.02,0.21,0.02 pips,
109062899,2022-06-16 12:09:38,SELL,0.04,AUDNZD,1.11592,1.11317,0.68,6.78,0.68 pips,
109050411,2022-06-16 13:15:04,SELL,0.04,AUDNZD,1.11563,1.11189,0.93,9.27,0.93 pips,
109050384,2022-06-16 15:45:02,SELL,0.04,AUDNZD,1.11563,1.11111,1.13,11.25,1.13 pips,
109050356,2022-06-16 12:45:02,SELL,0.04,AUDNZD,1.11563,1.11257,0.76,7.57,0.76 pips,
109050329,2022-06-16 13:00:05,SELL,0.04,AUDNZD,1.11563,1.11228,0.83,8.29,0.83 pips,
109037203,2022-06-15 22:27:22,DEPOSIT,0,2.82,1 ... 38 39 40 41 42 ... 107,,,,,
108783169,2022-06-14 20:43:34,DEPOSIT,0,0.02,,,,,,
108736346,2022-06-15 05:30:02,BUY,0.04,AUDCAD,0.88934,0.89479,1.66,16.61,1.66 pips,
108653333,2022-06-14 11:38:53,DEPOSIT,0,0.18,,,,,,
108372137,2022-06-13 14:59:37,BUY,0.04,AUDNZD,1.10734,1.10847,0.27,2.73,0.27 pips,
108358954,2022-06-11 10:36:08,DEPOSIT,0,2.46,,,,,,
108358940,2022-06-11 10:35:49,DEPOSIT,0,3.04,,,,,,
108358920,2022-06-11 10:35:10,DEPOSIT,0,40.38,,,,,,
108358764,2022-06-11 10:32:40,DEPOSIT,0,0.03,,,,,,
108358717,2022-06-11 10:26:21,DEPOSIT,0,0.11,,,,,,
108358705,2022-06-11 10:24:34,DEPOSIT,0,1.72,,,,,,
108358688,2022-06-11 10:21:06,DEPOSIT,0,1.72,,,,,,
108358672,2022-06-11 10:19:00,DEPOSIT,0,1.65,,,,,,
108358633,2022-06-11 10:13:19,DEPOSIT,0,0.61,,,,,,
108358628,2022-06-11 10:12:25,DEPOSIT,0,5.55,,,,,,
108358583,2022-06-11 10:03:04,DEPOSIT,0,1.66,,,,,,
108358571,2022-06-11 10:01:35,DEPOSIT,0,1.44,,,,,,
108358552,2022-06-11 09:59:40,DEPOSIT,0,1.1,,,,,,
108358543,2022-06-11 09:59:14,DEPOSIT,0,0.03,,,,,,
108358516,2022-06-11 09:54:56,DEPOSIT,0,0.63,,,,,,
108358456,2022-06-11 09:43:10,DEPOSIT,0,7.84,1 ... 39 40 41 42 43 ... 107,,,,,
108358421,2022-06-11 09:33:14,DEPOSIT,0,14.45,,,,,,
108358088,2022-06-11 08:03:49,DEPOSIT,0,0.01,,,,,,
108358050,2022-06-11 06:42:54,DEPOSIT,0,4.43,,,,,,
108358035,2022-06-11 05:59:55,DEPOSIT,0,2.47,,,,,,
108358008,2022-06-11 05:26:59,DEPOSIT,0,0.26,,,,,,
108358004,2022-06-11 05:20:44,DEPOSIT,0,6.65,,,,,,
108357993,2022-06-11 05:10:19,DEPOSIT,0,7.03,,,,,,
108357955,2022-06-11 04:08:03,DEPOSIT,0,8.34,,,,,,
108332627,2022-06-13 10:45:01,BUY,0.04,AUDNZD,1.1079,1.10821,0.06,0.6,0.06 pips,
108232264,2022-06-10 19:15:06,SELL,0.05,NZDCAD,0.81663,0.81322,1.32,13.2,1.32 pips,
108229961,2022-06-10 15:32:15,SELL,0.05,NZDCAD,0.81614,0.81423,0.74,7.35,0.74 pips,
108188172,2022-06-09 21:04:30,DEPOSIT,0,2.69,,,,,,
108000700,2022-06-09 07:00:05,BUY,0.04,NZDCAD,0.80845,0.8101,0.5,5.01,0.50 pips,
107975521,2022-06-09 05:45:02,SELL,0.24,AUDNZD,1.11578,1.11339,3.56,35.56,3.56 pips,
107853605,2022-06-09 16:45:02,SELL,0.04,AUDNZD,1.1119,1.11167,0.03,0.32,0.03 pips,
107853575,2022-06-09 05:45:02,SELL,0.1,AUDNZD,1.11211,1.11345,-0.93,-9.29,-0.93 pips,
107851465,2022-06-09 16:00:02,SELL,0.04,AUDNZD,1.11359,1.11243,0.27,2.71,0.27 pips,
107851441,2022-06-10 03:28:07,SELL,0.1,AUDNZD,1.11386,1.11059,2.01,20.12,2.01 pips,
107851415,2022-06-09 16:33:23,SELL,0.1,AUDNZD,1.11363,1.11162,1.23,12.25,1.23 pips,
107851348,2022-06-09 09:15:03,SELL,0.04,AUDNZD,1.11375,1.11312,0.14,1.35,0.14 pips,1 ... 40 41 42 43 44 ... 107
107851321,2022-06-09 16:45:02,SELL,0.04,AUDNZD,1.11381,1.11167,0.52,5.23,0.52 pips,
107838059,2022-06-09 16:33:23,SELL,0.04,AUDNZD,1.10931,1.11162,-0.62,-6.19,-0.62 pips,
107723036,2022-06-04 10:13:23,DEPOSIT,0,4.65,,,,,,
107722632,2022-06-04 09:57:31,DEPOSIT,0,0.17,,,,,,
107722556,2022-06-04 09:49:16,DEPOSIT,0,0.06,,,,,,
107722366,2022-06-04 09:37:46,DEPOSIT,0,0.51,,,,,,
107701847,2022-06-06 04:45:01,SELL,0.24,AUDNZD,1.10865,1.10683,2.75,27.47,2.75 pips,
107701786,2022-06-03 23:30:01,SELL,0.1,AUDNZD,1.10861,1.10719,0.9,8.95,0.90 pips,
107695521,2022-06-06 04:15:01,SELL,0.24,AUDNZD,1.10847,1.10674,2.61,26.09,2.61 pips,
107673840,2022-06-03 23:30:02,SELL,0.04,AUDNZD,1.10766,1.10716,0.11,1.14,0.11 pips,
107551303,2022-06-02 09:58:59,BUY,0.04,NZDCAD,0.81886,0.82192,0.94,9.42,0.94 pips,
107471489,2022-06-09 05:45:03,SELL,0.04,AUDNZD,1.10465,1.11345,-2.32,-23.15,-2.32 pips,
107471403,2022-06-10 03:28:07,SELL,0.04,AUDNZD,1.10465,1.11059,-1.57,-15.7,-1.57 pips,
107471343,2022-06-06 04:45:01,SELL,0.1,AUDNZD,1.10465,1.1068,-1.47,-14.73,-1.47 pips,
107471271,2022-06-06 04:15:01,SELL,0.1,AUDNZD,1.10491,1.10677,-1.29,-12.86,-1.29 pips,
107470629,2022-06-03 23:30:01,SELL,0.04,AUDNZD,1.10402,1.10719,-0.85,-8.51,-0.85 pips,
107457303,2022-06-01 01:52:08,DEPOSIT,0,9.48,,,,,,
107456786,2022-06-01 01:47:34,DEPOSIT,0,2.84,,,,,,
107352938,2022-06-06 04:45:02,SELL,0.04,AUDNZD,1.10163,1.10675,-1.37,-13.66,-1.37 pips,
107352634,2022-06-06 04:15:01,SELL,0.04,AUDNZD,1.10167,1.10683,-1.38,-13.78,-1.38 pips,1 ... 41 42 43 44 45 ... 107
107238372,2022-05-28 10:06:00,DEPOSIT,0,5.79,,,,,,
107238368,2022-05-28 10:05:55,DEPOSIT,0,0.2,,,,,,
107238346,2022-05-28 10:05:25,DEPOSIT,0,2.52,,,,,,
107238323,2022-05-28 10:04:57,DEPOSIT,0,18.46,,,,,,
107238322,2022-05-28 10:04:57,DEPOSIT,0,18.46,,,,,,
107238320,2022-05-28 10:04:57,DEPOSIT,0,18.46,,,,,,
107238317,2022-05-28 10:04:56,DEPOSIT,0,18.46,,,,,,
107238316,2022-05-28 10:04:55,DEPOSIT,0,18.46,,,,,,
107238314,2022-05-28 10:04:54,DEPOSIT,0,18.46,,,,,,
107238312,2022-05-28 10:04:54,DEPOSIT,0,18.46,,,,,,
107238311,2022-05-28 10:04:53,DEPOSIT,0,18.46,,,,,,
107238309,2022-05-28 10:04:52,DEPOSIT,0,18.46,,,,,,
107238308,2022-05-28 10:04:52,DEPOSIT,0,18.46,,,,,,
107238301,2022-05-28 10:04:37,DEPOSIT,0,6.12,,,,,,
107238295,2022-05-28 10:04:29,DEPOSIT,0,8.65,,,,,,
107238277,2022-05-28 10:02:39,DEPOSIT,0,3.38,,,,,,
107238275,2022-05-28 10:02:31,DEPOSIT,0,3.38,,,,,,
107238270,2022-05-28 10:01:53,DEPOSIT,0,7.85,,,,,,
107238244,2022-05-28 09:59:27,DEPOSIT,0,6.24,,,,,,
107238233,2022-05-28 09:58:50,DEPOSIT,0,6.12,1 ... 42 43 44 45 46 ... 107,,,,,
107238196,2022-05-28 09:56:03,DEPOSIT,0,87.15,,,,,,
107238180,2022-05-28 09:54:40,DEPOSIT,0,0.12,,,,,,
107238149,2022-05-28 09:51:24,DEPOSIT,0,6.12,,,,,,
107238145,2022-05-28 09:50:56,DEPOSIT,0,70.22,,,,,,
107238126,2022-05-28 09:49:22,DEPOSIT,0,70.54,,,,,,
107238099,2022-05-28 09:46:48,DEPOSIT,0,1.79,,,,,,
107238097,2022-05-28 09:46:40,DEPOSIT,0,6.65,,,,,,
107238088,2022-05-28 09:45:53,DEPOSIT,0,6.12,,,,,,
107238075,2022-05-28 09:43:53,DEPOSIT,0,7.47,,,,,,
107238067,2022-05-28 09:43:37,DEPOSIT,0,57.98,,,,,,
107238054,2022-05-28 09:42:56,DEPOSIT,0,6.12,,,,,,
107238026,2022-05-28 09:41:26,DEPOSIT,0,0.18,,,,,,
107238022,2022-05-28 09:41:12,DEPOSIT,0,19.36,,,,,,
107238020,2022-05-28 09:41:10,DEPOSIT,0,6.78,,,,,,
107238019,2022-05-28 09:41:02,DEPOSIT,0,3.85,,,,,,
107238007,2022-05-28 09:40:45,DEPOSIT,0,6.12,,,,,,
107237972,2022-05-28 09:37:00,DEPOSIT,0,6.25,,,,,,
107237953,2022-05-28 09:34:35,DEPOSIT,0,56.58,,,,,,
107237951,2022-05-28 09:34:30,DEPOSIT,0,6.33,,,,,,
107237934,2022-05-28 09:34:05,DEPOSIT,0,84.03,1 ... 43 44 45 46 47 ... 107,,,,,
107237855,2022-05-28 09:25:21,DEPOSIT,0,35.13,,,,,,
107237845,2022-05-28 09:23:46,DEPOSIT,0,7.1,,,,,,
107237786,2022-05-28 09:15:20,DEPOSIT,0,28.34,,,,,,
107237780,2022-05-28 09:15:11,DEPOSIT,0,7.6,,,,,,
107237429,2022-05-28 08:01:45,DEPOSIT,0,6.12,,,,,,
107237426,2022-05-28 07:54:24,DEPOSIT,0,0.35,,,,,,
107237382,2022-05-28 06:59:05,DEPOSIT,0,2.32,,,,,,
107237353,2022-05-28 06:39:34,DEPOSIT,0,21.77,,,,,,
107237341,2022-05-28 06:21:14,DEPOSIT,0,15.29,,,,,,
107237323,2022-05-28 06:03:24,DEPOSIT,0,9.22,,,,,,
107237307,2022-05-28 05:58:44,DEPOSIT,0,14.2,,,,,,
107237232,2022-05-28 05:20:40,DEPOSIT,0,14.16,,,,,,
107237216,2022-05-28 05:11:04,DEPOSIT,0,8.99,,,,,,
107237147,2022-05-28 04:09:33,DEPOSIT,0,30.12,,,,,,
106958103,2022-05-26 17:05:20,SELL,0.09,NZDCAD,0.83496,0.8275,5.18,51.84,5.18 pips,
106945666,2022-05-26 08:45:14,SELL,0.04,NZDCAD,0.83197,0.829,0.9,8.96,0.90 pips,
106945642,2022-05-26 17:15:12,SELL,0.04,NZDCAD,0.83196,0.82778,1.28,12.79,1.28 pips,
106945617,2022-05-26 15:15:16,SELL,0.04,NZDCAD,0.83208,0.82915,0.89,8.85,0.89 pips,
106807251,2022-05-23 22:23:56,DEPOSIT,0,4.8,,,,,,
106786684,2022-05-23 18:18:50,DEPOSIT,0,7.47,1 ... 44 45 46 47 48 ... 107,,,,,
106746241,2022-05-23 12:35:15,DEPOSIT,0,0.36,,,,,,
106742967,2022-05-26 17:04:48,SELL,0.04,NZDCAD,0.82864,0.82775,0.24,2.37,0.24 pips,
106713021,2022-05-26 17:05:20,SELL,0.04,NZDCAD,0.82797,0.8275,0.11,1.06,0.11 pips,
106710666,2022-05-24 01:48:27,SELL,0.04,NZDCAD,0.82762,0.8245,0.96,9.61,0.96 pips,
106707558,2022-05-24 03:00:04,SELL,0.04,NZDCAD,0.82747,0.82425,0.99,9.91,0.99 pips,
106707360,2022-05-24 00:15:01,SELL,0.04,NZDCAD,0.82748,0.82592,0.47,4.72,0.47 pips,
106693744,2022-05-23 22:15:08,SELL,0.04,NZDCAD,0.82596,0.82566,0.08,0.83,0.08 pips,
106681373,2022-05-21 10:08:45,DEPOSIT,0,0.3,,,,,,
106681218,2022-05-21 10:00:03,DEPOSIT,0,0.3,,,,,,
106681199,2022-05-21 09:58:52,DEPOSIT,0,0.3,,,,,,
106681179,2022-05-21 09:56:43,DEPOSIT,0,0.3,,,,,,
106681156,2022-05-21 09:54:29,DEPOSIT,0,1.84,,,,,,
106681128,2022-05-21 09:52:07,DEPOSIT,0,0.02,,,,,,
106681124,2022-05-21 09:51:35,DEPOSIT,0,0.66,,,,,,
106681113,2022-05-21 09:50:46,DEPOSIT,0,0.3,,,,,,
106681092,2022-05-21 09:49:09,DEPOSIT,0,0.3,,,,,,
106681082,2022-05-21 09:48:43,DEPOSIT,0,3.06,,,,,,
106681080,2022-05-21 09:48:42,DEPOSIT,0,0.07,,,,,,
106681057,2022-05-21 09:48:02,DEPOSIT,0,0.3,,,,,,
106680988,2022-05-21 09:46:04,DEPOSIT,0,0.3,1 ... 45 46 47 48 49 ... 107,,,,,
106680985,2022-05-21 09:46:04,DEPOSIT,0,0.3,,,,,,
106680977,2022-05-21 09:45:42,DEPOSIT,0,0.3,,,,,,
106680868,2022-05-21 09:41:40,DEPOSIT,0,0.8,,,,,,
106680803,2022-05-21 09:39:13,DEPOSIT,0,3.06,,,,,,
106680802,2022-05-21 09:39:10,DEPOSIT,0,0.86,,,,,,
106680787,2022-05-21 09:38:41,DEPOSIT,0,2.45,,,,,,
106680597,2022-05-21 09:30:25,DEPOSIT,0,0.61,,,,,,
106680563,2022-05-21 09:29:12,DEPOSIT,0,1,,,,,,
106680465,2022-05-21 09:24:41,DEPOSIT,0,0.84,,,,,,
106680463,2022-05-21 09:24:39,DEPOSIT,0,0.65,,,,,,
106680012,2022-05-21 08:07:18,DEPOSIT,0,0.3,,,,,,
106680006,2022-05-21 07:59:08,DEPOSIT,0,0.08,,,,,,
106679953,2022-05-21 06:43:34,DEPOSIT,0,0.73,,,,,,
106679944,2022-05-21 06:24:34,DEPOSIT,0,1.28,,,,,,
106679937,2022-05-21 06:04:53,DEPOSIT,0,2.99,,,,,,
106679927,2022-05-21 05:59:54,DEPOSIT,0,0.27,,,,,,
106679890,2022-05-21 05:21:00,DEPOSIT,0,0.48,,,,,,
106679815,2022-05-21 04:06:58,DEPOSIT,0,2.04,,,,,,
106588316,2022-05-19 17:33:15,DEPOSIT,0,0.01,,,,,,
106417164,2022-05-18 15:28:10,DEPOSIT,0,2.45,1 ... 46 47 48 49 50 ... 107,,,,,
106417091,2022-05-18 15:26:06,DEPOSIT,0,1.52,,,,,,
106108630,2022-05-14 10:07:03,DEPOSIT,0,4.55,,,,,,
106108603,2022-05-14 10:04:38,DEPOSIT,0,2.93,,,,,,
106108553,2022-05-14 10:00:17,DEPOSIT,0,2.88,,,,,,
106108544,2022-05-14 09:59:33,DEPOSIT,0,4.55,,,,,,
106108539,2022-05-14 09:58:40,DEPOSIT,0,4.55,,,,,,
106108529,2022-05-14 09:57:08,DEPOSIT,0,4.55,,,,,,
106108511,2022-05-14 09:55:13,DEPOSIT,0,33.84,,,,,,
106108505,2022-05-14 09:55:01,DEPOSIT,0,27.27,,,,,,
106108502,2022-05-14 09:54:44,DEPOSIT,0,22.85,,,,,,
106108478,2022-05-14 09:53:00,DEPOSIT,0,1.32,,,,,,
106108477,2022-05-14 09:52:37,DEPOSIT,0,4.24,,,,,,
106108471,2022-05-14 09:51:49,DEPOSIT,0,4.55,,,,,,
106108460,2022-05-14 09:50:01,DEPOSIT,0,4.29,,,,,,
106108456,2022-05-14 09:49:41,DEPOSIT,0,25.47,,,,,,
106108454,2022-05-14 09:49:41,DEPOSIT,0,0.31,,,,,,
106108446,2022-05-14 09:49:07,DEPOSIT,0,4.55,,,,,,
106108415,2022-05-14 09:47:28,DEPOSIT,0,1.85,,,,,,
106108413,2022-05-14 09:47:28,DEPOSIT,0,4.55,,,,,,
106108404,2022-05-14 09:47:14,DEPOSIT,0,4.55,1 ... 47 48 49 50 51 ... 107,,,,,
106108360,2022-05-14 09:43:36,DEPOSIT,0,3.62,,,,,,
106108343,2022-05-14 09:41:44,DEPOSIT,0,0.34,,,,,,
106108342,2022-05-14 09:41:43,DEPOSIT,0,3.56,,,,,,
106108337,2022-05-14 09:41:17,DEPOSIT,0,36.33,,,,,,
106108259,2022-05-14 09:34:37,DEPOSIT,0,9.09,,,,,,
106108251,2022-05-14 09:33:36,DEPOSIT,0,3.91,,,,,,
106108212,2022-05-14 09:25:21,DEPOSIT,0,13.62,,,,,,
106108211,2022-05-14 09:25:17,DEPOSIT,0,3.76,,,,,,
106107876,2022-05-14 08:17:11,DEPOSIT,0,4.55,,,,,,
106107867,2022-05-14 08:09:01,DEPOSIT,0,0.24,,,,,,
106107821,2022-05-14 07:14:11,DEPOSIT,0,0.9,,,,,,
106107788,2022-05-14 06:53:26,DEPOSIT,0,3.72,,,,,,
106107779,2022-05-14 06:34:12,DEPOSIT,0,3.22,,,,,,
106107768,2022-05-14 06:08:46,DEPOSIT,0,2.17,,,,,,
106107764,2022-05-14 06:03:31,DEPOSIT,0,4.09,,,,,,
106107728,2022-05-14 05:23:41,DEPOSIT,0,3.94,,,,,,
106107690,2022-05-14 04:31:32,DEPOSIT,0,3.36,,,,,,
106107672,2022-05-14 04:06:36,DEPOSIT,0,10.17,,,,,,
106078441,2022-05-16 14:00:05,BUY,0.03,NZDCAD,0.809,0.81123,0.51,5.06,0.51 pips,
106078363,2022-05-16 03:00:05,BUY,0.03,NZDCAD,0.809,0.81189,0.66,6.61,0.66 pips,1 ... 48 49 50 51 52 ... 107
106078158,2022-05-16 03:00:03,BUY,0.03,NZDCAD,0.80899,0.81174,0.63,6.29,0.63 pips,
106074215,2022-05-13 23:25:27,BUY,0.03,NZDCAD,0.81009,0.81166,0.36,3.57,0.36 pips,
105987164,2022-05-13 10:30:00,BUY,0.03,AUDCAD,0.89314,0.89735,0.95,9.53,0.95 pips,
105987042,2022-05-13 10:29:01,BUY,0.03,AUDCAD,0.89317,0.89696,0.86,8.56,0.86 pips,
105986878,2022-05-13 10:29:07,BUY,0.03,AUDCAD,0.8931,0.89703,0.89,8.88,0.89 pips,
105395224,2022-05-07 09:42:26,DEPOSIT,0,3.12,,,,,,
105395160,2022-05-07 09:41:11,DEPOSIT,0,6.51,,,,,,
105395155,2022-05-07 09:41:06,DEPOSIT,0,5.5,,,,,,
105395123,2022-05-07 09:40:08,DEPOSIT,0,7.84,,,,,,
105395096,2022-05-07 09:38:32,DEPOSIT,0,17.64,,,,,,
105395091,2022-05-07 09:37:57,DEPOSIT,0,18.66,,,,,,
105395069,2022-05-07 09:36:10,DEPOSIT,0,5.53,,,,,,
105395062,2022-05-07 09:35:41,DEPOSIT,0,7.79,,,,,,
105395056,2022-05-07 09:35:00,DEPOSIT,0,7.36,,,,,,
105395027,2022-05-07 09:33:31,DEPOSIT,0,9.23,,,,,,
105395022,2022-05-07 09:33:07,DEPOSIT,0,0.65,,,,,,
105395004,2022-05-07 09:32:31,DEPOSIT,0,7.35,,,,,,
105394946,2022-05-07 09:31:05,DEPOSIT,0,10.08,,,,,,
105394937,2022-05-07 09:30:54,DEPOSIT,0,7.84,,,,,,
105394922,2022-05-07 09:30:34,DEPOSIT,0,7.84,1 ... 49 50 51 52 53 ... 107,,,,,
105394912,2022-05-07 09:30:26,DEPOSIT,0,4.2,,,,,,
105394797,2022-05-07 09:27:00,DEPOSIT,0,7.01,,,,,,
105394746,2022-05-07 09:25:29,DEPOSIT,0,6.87,,,,,,
105394715,2022-05-07 09:24:30,DEPOSIT,0,7.01,,,,,,
105394701,2022-05-07 09:23:59,DEPOSIT,0,18.17,,,,,,
105394503,2022-05-07 09:17:53,DEPOSIT,0,20.05,,,,,,
105394474,2022-05-07 09:16:48,DEPOSIT,0,7.79,,,,,,
105394345,2022-05-07 09:10:21,DEPOSIT,0,19.16,,,,,,
105394341,2022-05-07 09:10:16,DEPOSIT,0,7.01,,,,,,
105393923,2022-05-07 08:03:06,DEPOSIT,0,7.84,,,,,,
105393912,2022-05-07 07:56:37,DEPOSIT,0,1.02,,,,,,
105393855,2022-05-07 07:04:32,DEPOSIT,0,8.08,,,,,,
105393843,2022-05-07 06:45:41,DEPOSIT,0,8.34,,,,,,
105393829,2022-05-07 06:26:17,DEPOSIT,0,10.08,,,,,,
105393816,2022-05-07 06:06:21,DEPOSIT,0,9.54,,,,,,
105393811,2022-05-07 06:00:51,DEPOSIT,0,15.98,,,,,,
105393758,2022-05-07 05:20:01,DEPOSIT,0,6.86,,,,,,
105393699,2022-05-07 04:05:47,DEPOSIT,0,22.06,,,,,,
105199116,2022-05-05 09:59:39,SELL,0.03,NZDCAD,0.8351,0.83015,1.16,11.57,1.16 pips,
105140301,2022-05-06 06:00:01,SELL,0.03,AUDNZD,1.10862,1.1061,0.47,4.65,0.47 pips,1 ... 50 51 52 53 54 ... 107
105129109,2022-05-05 04:58:44,SELL,0.03,AUDNZD,1.108,1.10527,0.52,5.19,0.52 pips,
105129039,2022-05-05 19:15:00,SELL,0.03,AUDNZD,1.10807,1.10683,0.22,2.2,0.22 pips,
105128952,2022-05-05 04:51:05,SELL,0.03,AUDNZD,1.10807,1.10614,0.36,3.62,0.36 pips,
105125910,2022-05-05 04:56:50,SELL,0.03,AUDNZD,1.10754,1.10562,0.36,3.6,0.36 pips,
105125742,2022-05-05 04:55:47,SELL,0.03,AUDNZD,1.10753,1.10569,0.34,3.44,0.34 pips,
